DBID,X,Y,PX,PY,u_location,u_scale,u_mean,u_sd,xobs,zobs
5623,205416.110448966,3104913.02075025,247376.205932698,3106059.68831785,2.58557384069,0.10699133807,13.3470770579,1.43211808972,15730.0500012175,-498.735474
5624,198983.523404833,3103012.46344122,247423.304546199,3104336.2050909,1.93725548817,0.108331696704,6.98051967789,0.758435653325,14005.9233489783,-324.619049
5681,219069.498213771,3101814.92252216,247470.994948394,3102591.06649423,1.4165818424,0.122196562752,4.15390079086,0.509493148835,12260.1332424493,-301.705231
5685,223791.929144787,3110475.03929718,247238.035642826,3111115.76448138,-1.15371898509,0.104796006433,0.317198384066,0.0333325982449,20788.0137417411,-814.322632
5686,220645.001627389,3115843.80980727,247089.081300314,3116566.46232192,-1.2506599922,0.106545841604,0.287945519824,0.0307666722699,26240.7464827625,-843.77533
5687,225672.242943536,3117353.72107441,247051.601404867,3117937.967051,-0.994719707677,0.106129131962,0.371915719318,0.0395824983038,27612.7632335518,-987.737915
5688,226366.43617125,3110473.05493292,247240.011027642,3111043.47907118,-1.26798616202,0.104872827268,0.282949453434,0.0297554865754,20715.7013453414,-899.978455
5689,232488.498258615,3109169.36820123,247280.179557061,3109573.58895001,-1.17395984385,0.103934903999,0.310814623102,0.0323919266907,19245.2624723999,-1080.191772
5690,229896.989910224,3119915.79537734,246984.791051486,3120382.76350847,-1.39317812301,0.104697783776,0.249649508688,0.0262095421849,30058.4724030574,-1072.494263
5691,235203.246321107,3112725.74037266,247185.090912827,3113053.17510404,-0.780767108001,0.105035447678,0.46058821166,0.048511828354,22726.1476548768,-1111.297607
5692,234463.507997295,3123326.89762995,246895.051181993,3123666.6215324,-1.34674580077,0.104305437542,0.261503924323,0.0273506385991,33343.5563845575,-1257.220581
5693,239401.809712305,3112376.17999853,247197.769552421,3112589.22465927,-1.02768090525,0.10455985597,0.359797277747,0.0377234097228,22262.0240042097,-1159.405762
5694,240768.563514075,3125986.2488767,246827.136876869,3126151.81498185,-1.13894668243,0.104128076421,0.321896454742,0.0336095214913,35829.6776273816,-1332.094971
5695,245444.827636299,3112938.62041891,247186.920425989,3112986.2275866,-1.27442782916,0.1039196985,0.281104672984,0.0292913587529,22659.1751440184,-1144.104126
5696,247275.51508647,3124200.86622769,246880.746382927,3124190.07815717,-1.44025268217,0.105411944432,0.238187561259,0.0251777231883,33867.2084305685,-931.571411
5699,259628.94351944,3132081.91975972,246674.755645129,3131727.91324642,-1.32313145374,0.10576823348,0.267793800929,0.028403476981,41407.8576079747,-1165.318848
5700,254255.441756813,3142424.76212107,246388.311870882,3142209.77255572,-1.24748055058,0.10654790322,0.288862546189,0.0308652561748,51893.6300933847,-1737.644775
5701,249728.387046496,3148470.06438333,246219.853449378,3148374.18467574,-1.19209666186,0.103863281818,0.30522597618,0.0317874603987,58060.3435637189,-2051.014893
5702,264718.651531694,3143136.92202639,246376.672846859,3142635.68026702,-1.38158733257,0.104538842503,0.252555778989,0.0264741856993,52319.6968081473,-1298.365723
5704,276742.11684149,3148495.96850197,246239.304778343,3147662.40068211,-1.08489547617,0.104537355082,0.339788658642,0.0356178717798,57348.2938408938,-1412.433838
5705,263968.520697271,3149462.20778933,246203.387353222,3148976.72981306,-0.815818391338,0.104486680845,0.444698098184,0.0465921372762,58663.1136482705,-1467.181152
5706,261757.562911034,3153123.4590446,246101.759003401,3152695.62392224,-0.759919876179,0.105848768177,0.470331320537,0.0499237614295,62383.3961263603,-1667.776245
5707,267357.363137463,3160051.65037316,245916.748424864,3159465.73041189,-0.636635180122,0.104704062296,0.531977698947,0.0558532349393,69156.0300892651,-1705.240356
5708,256248.985589028,3157643.69964475,245974.213264789,3157362.91505518,-0.942698185324,0.104542747248,0.39170996732,0.0410625800205,67052.429691786,-1793.394043
5709,253468.703697213,3173110.60857282,245549.780844222,3172894.20363139,-0.535743046626,0.105306444637,0.588488247358,0.0621438103401,82589.5165396196,-2386.099121
5710,262179.20033848,3178938.96420938,245397.124999712,3178480.3508224,-0.324974152584,0.107790770876,0.726755822818,0.0785656702684,88177.7491982064,-3005.405518
5711,254772.015190212,3191440.99815903,245050.202178383,3191175.32460537,-0.774199211276,0.105416185464,0.463641838227,0.0490114516099,100877.46237585,-3968.360596
5712,265748.829881862,3187358.5941517,245169.87244607,3186796.22119247,-0.6484148308,0.105222003326,0.525776534531,0.0554767442821,96496.7241191321,-3684.334229
5714,263265.438877632,3197604.3422897,244888.236754477,3197102.13795926,-1.43682022235,0.105968812317,0.239020602518,0.0254000025392,106806.488377674,-4591.399414
5715,249954.440129914,3184134.29742641,245246.13250823,3184005.63080671,-0.466035104269,0.104991930159,0.630953285563,0.0664279829637,93705.0919266356,-3625.699219
5716,249202.100476421,3177423.82453669,245428.815174065,3177320.70980758,-0.54174540307,0.104527674975,0.584918717615,0.0613075793431,87017.6752564228,-3198.330322
5717,267610.339420573,3165212.67674448,245776.004129587,3164615.99735542,-0.880649631879,0.104314369296,0.416774951275,0.0435941545789,74308.2197738745,-1907.195923
5718,270295.84740659,3168834.81250764,245679.097847032,3168162.09648986,-0.791622923457,0.107050988075,0.455712584001,0.0489245831537,77855.6427679481,-2218.464355
5719,264147.489794793,3174868.65594487,245509.742454349,3174359.33154601,-0.572258773696,0.105097820205,0.567374330734,0.0597948459658,84055.1914281493,-2201.557861
5720,266505.217829704,3179907.64589831,245373.90127724,3179330.17830506,-0.353893996507,0.105005446485,0.705829956997,0.0743207632519,89027.8939456332,-2717.418457
