DBID,X,Y,PX,PY,u_location,u_scale,u_mean,u_sd,xobs,zobs
7144,446483.796112144,3136171.83791126,415396.195241566,3134876.11637828,-0.966551203816,0.109604659553,0.38268441426,0.0420702809866,31310.9109970963,-2790.114014
7145,443488.412228769,3142741.97933543,415117.634136035,3141559.49413062,-1.2580825543,0.105728288225,0.285791338864,0.0303008688417,38000.0914005602,-2945.826904
7146,453015.649444228,3146266.23612553,414987.520924456,3144681.23555931,-0.903951101465,0.104674165688,0.407191063183,0.042739401719,41124.5431917391,-2978.303467
7147,458306.173552898,3152366.2587006,414742.889533811,3150550.55457515,-1.07168540919,0.105478726303,0.344341105091,0.0364219194849,46998.9580755351,-3602.717529
7148,439830.605408559,3147801.92998061,414900.75939224,3146762.86175428,-1.17434676402,0.104202004733,0.310703022337,0.03246396172,43207.9766989701,-2964.104004
7149,434814.926780114,3149950.6610477,414802.658151766,3149116.55591705,-0.909347566179,0.104512982361,0.404992761677,0.0424428488865,45563.714389217,-3244.0896
7150,435443.613910052,3159897.51751109,414389.885489094,3159020.00466028,-1.21613747099,0.104791705743,0.298004461773,0.0313143244355,55475.7615178838,-3368.242676
7151,426214.508929,3154073.35589497,414616.208796751,3153589.94235367,-1.12257375772,0.104355417618,0.327217977886,0.0342401455724,50040.9847153522,-3304.024414
7152,423286.391550986,3155439.62964836,414554.28379249,3155075.67811352,-1.15469577431,0.104583094501,0.316881636116,0.0332312884022,51528.0104226862,-3388.645752
7153,431024.619078659,3163988.28507777,414212.015901756,3163287.54100772,-1.24302969684,0.104233753855,0.290080340222,0.0303184754992,59747.0030314043,-3377.815186
7154,424765.225982804,3173601.70372933,413801.171524905,3173144.72535042,-1.61896865578,0.105079603499,0.199199629406,0.0209897320469,69612.7455917955,-3416.021973
7155,421158.763127303,3177482.92726678,413633.429601453,3177169.27370654,-1.73247678017,0.104704051071,0.177817895562,0.0186693984472,73640.7881466341,-3499.049561
7156,418232.635932715,3170784.81613596,413907.046205991,3170604.52690184,-1.68190020691,0.104935296258,0.187047160505,0.0196820059652,67070.3416887359,-3542.371338
7157,414607.583802721,3171640.58947073,413865.153188277,3171609.64519369,-1.63469033906,0.10455574354,0.19608159854,0.0205576151349,68076.3326457298,-3794.054443
7158,409580.281933927,3179194.36962198,413542.141704904,3179359.49870471,-2.03334306568,0.105730242212,0.131630881782,0.0139563509024,75832.9147448622,-4112.363281
7159,412988.099265591,3186118.35100558,413259.96256371,3186129.68218327,-2.19968335371,0.105428627633,0.111455958634,0.0117833771888,82608.9762411254,-4426.37207
7160,421004.440809182,3157490.2455573,414465.005656244,3157217.68393453,-0.933013647354,0.105741677192,0.395571788012,0.0419456212032,53671.8759788358,-3539.840088
7161,416750.755350045,3164046.77661249,414184.828716628,3163939.82958866,-1.33723457297,0.105209707288,0.264028023534,0.0278553587378,60399.8579432019,-3749.641357
7162,442517.472578195,3156152.63682466,414557.967641643,3154987.29335706,-1.13365001854,0.104739842113,0.323626630955,0.0339897801662,51439.5489286905,-3048.625977
7163,453107.533203344,3155372.01186986,414608.812535241,3153767.3971693,-0.912922100876,0.10457345693,0.403550236594,0.0423162789868,50218.5936010445,-3340.211914
7164,444981.088858768,3158966.79416263,414445.150210817,3157694.06573946,-1.36687774558,0.104604347461,0.256299983285,0.026883599439,54148.6713886093,-2932.921143
7165,456155.741031631,3168405.28766693,414071.817855779,3166651.24284119,-1.25496244476,0.104361950996,0.286643287674,0.0299962911031,63113.62530255,-3062.767578
7166,448459.207543575,3170001.90947888,413992.039355509,3168565.32863148,-1.30960128214,0.104564460091,0.271407358459,0.0284573144901,65029.3729429419,-3059.247559
7167,446279.751457158,3182262.98546912,413478.108178647,3180895.8231818,-1.23477885091,0.104654240039,0.292496494813,0.0306950067604,77370.57309164,-3514.820313
7168,458071.265261336,3171228.59851635,413957.669078679,3169389.95755112,-1.3289736286,0.10453130145,0.266199238911,0.0279023388617,65854.7178230025,-3015.549561
7169,461630.838345416,3172074.03811656,413928.665481888,3170085.82639167,-1.23781017221,0.104168125649,0.291596385886,0.0304576354444,66551.1908317215,-3179.760254
7170,453478.952377769,3181628.54365931,413516.990396259,3179962.94151601,-1.45292954413,0.104666916661,0.235168744125,0.0246819551148,76436.8814780905,-3197.371094
7172,461779.339659877,3185680.3835371,413362.798236209,3183662.39715287,-1.47475072895,0.104914131453,0.230098628719,0.0242071791003,80139.5490612333,-3216.948975
7173,454742.187792409,3189143.5850802,413206.499679229,3187412.39052132,-1.24518795633,0.104650358656,0.289467541465,0.0303760112007,83892.7982539163,-3379.218994
7174,462876.564654109,3189595.41652935,413201.806648453,3187524.98806941,-1.53732323347,0.104483496637,0.21613224075,0.0226440241387,84005.4935615977,-3178.455078
7175,453523.004319828,3192250.75219041,413075.104219217,3190564.89629749,-1.13109976159,0.104127390329,0.324432263787,0.0338740633694,87048.0411028394,-3558.079834
7176,454865.436951754,3208137.90174486,412416.409120276,3206368.63947067,-1.69961269053,0.112492498264,0.183914296561,0.0207546040631,102865.505422922,-4418.202637
7177,447400.74215452,3202119.69929196,412653.865775969,3200671.46029419,-2.29472259921,0.106472558573,0.101362265079,0.0108229585384,97163.379833971,-4505.183105
7178,449659.136679521,3211755.17299336,412256.875155367,3210196.25836881,-2.24081151537,0.106186000006,0.106973538155,0.0113911872327,106696.447541439,-4711.580078
7179,439851.509095061,3207263.06826546,412426.771763165,3206120.01374525,-2.532170756,0.105985172351,0.0799339725975,0.00849566230428,102616.663835352,-4655.451172
7180,443972.741944698,3211203.53458236,412269.966146258,3209882.17274976,-2.40309597521,0.106536522235,0.0909522204886,0.00971729307708,106382.089226548,-4642.13916
7181,444185.469158825,3196918.62264886,412864.693222823,3195613.18245169,-1.86547764807,0.10553471063,0.15568681894,0.0164762183169,92100.7102867554,-4379.586426
7183,462976.559565995,3164479.17494392,414247.001785622,3162448.14213532,-1.6392634165,0.104242130705,0.195180558932,0.0204014348226,58906.8753749946,-3717.282471
7184,459291.614758063,3159561.93698525,414445.204943069,3157692.7525758,-1.36148938218,0.105066005937,0.257697219934,0.0271501096846,54147.3570848326,-3654.126953
7185,439824.781132887,3162664.75945682,414282.345472038,3161600.15868468,-1.31038382198,0.104213636848,0.271185122915,0.0283380943477,58058.155687041,-3140.973877
7186,438914.618882378,3166467.69688106,414122.536711851,3165434.37060896,-1.40804159321,0.107781493626,0.246046885924,0.0265965052761,61895.6965558935,-2892.32959
7187,444177.652108161,3171853.59423625,413907.570546818,3170591.94665374,-1.4769421167,0.104589529189,0.229587138776,0.0240782284099,67057.7505182039,-3047.412109
7188,440825.6630075,3174035.85633388,413810.959310562,3172909.89188801,-1.43471479782,0.105017663286,0.239500339879,0.0252212735321,69377.7082419673,-2957.240723
7189,434864.017536675,3167497.84756325,414072.650324006,3166631.26984598,-1.28434503422,0.104039589742,0.278334147931,0.0290363089955,63093.6349663568,-3105.05957
7190,432459.103206955,3170923.97016387,413925.927677259,3170151.51317343,-1.33663898572,0.104421052911,0.26416348462,0.0276595932221,66616.9346441472,-3120.684814
7191,440647.531157583,3177997.25135388,413645.82701573,3176871.82872543,-1.57669774397,0.105056798614,0.207799983754,0.0218911760405,73343.0849174549,-2992.193604
7192,434761.566453767,3187188.88029734,413253.179809119,3186292.41743322,-1.17996876058,0.105548874997,0.309004796956,0.0327061575546,82771.8527812886,-3632.62793
7193,441291.380425926,3182451.27152176,413461.623331435,3181291.33590385,-1.59402580806,0.104398513919,0.204216150825,0.0213780863459,77766.4292062678,-3115.501465
7194,436801.756915869,3194418.57054974,412955.909197662,3193424.68303525,-1.32510586728,0.105220510607,0.267250144241,0.0281982086336,89910.3107684388,-4110.546387
7195,430373.454662977,3173853.68218149,413800.413054071,3173162.92296307,-1.43055805924,0.107397995312,0.2405587601,0.0259102067936,69630.9590040031,-3116.276611
7196,427908.941126417,3175959.80222043,413708.508937357,3175367.93262452,-1.51127618752,0.104517144354,0.221836585218,0.0232491899919,71837.8831018693,-3166.688721
7197,431870.036817791,3182279.17812756,413452.445349695,3181511.53864485,-1.33274521917,0.108079836782,0.265297194262,0.0287572165275,77986.8231319866,-3194.718018
7198,423230.830970095,3182665.57068392,413421.386585452,3182256.71609367,-1.25679529797,0.104638257178,0.286126655286,0.0300219357285,78732.6475597556,-3428.464111
7199,430751.160391809,3185170.81927888,413330.191317192,3184444.71870748,-1.23889088554,0.10489504489,0.291303558164,0.030640545317,80922.549844109,-3391.839111
7200,430172.575152124,3187151.54145344,413246.775227058,3186446.07937815,-1.00950610074,0.106066851772,0.366454463534,0.0389782477783,82925.6481387962,-3448.12207
7201,429247.792117197,3189098.03748328,413164.18282749,3188427.67765167,-1.08841553867,0.104469925699,0.338592298057,0.0354694461673,84908.9668782043,-3586.437012
7202,428542.849697945,3191693.95463816,413054.950941825,3191048.42383626,-0.897865566312,0.104104064491,0.409652213838,0.0427622687195,87531.9884505369,-3903.122314
7203,420858.543699508,3189416.49688595,413136.384057871,3189094.63967444,-1.21736745579,0.104424905577,0.297626725885,0.0311645630098,85576.5079716323,-3789.692871
7204,427868.20539337,3197578.8994805,412808.923679581,3196951.23330359,-1.25928035498,0.107720133285,0.285509909439,0.03084459942,93439.9228629458,-4193.844238
7206,413562.73810552,3200331.57916042,412669.583500912,3200294.35275435,-3.021385559,0.110979674597,0.0490346879044,0.00545865291401,96785.9448813237,-4445.388672
7208,430032.115029064,3205237.35984896,412494.027606478,3204506.37782125,-1.97794350929,0.104849848178,0.139116055305,0.0146264778255,101001.626918223,-4525.335938
7210,420265.463378424,3214104.41013678,412108.155452007,3213764.41608013,-2.09393626284,0.108701594738,0.123931257204,0.0135114184415,110267.703203391,-4916.568848
7211,427843.810932801,3216497.07792998,412021.744993282,3215837.61914384,-2.45494714768,0.105904916141,0.086350626242,0.00917065796419,112342.706266216,-4923.396973
7293,457815.911750053,3214636.3918748,412151.140451519,3212733.09841331,-1.17992066391,0.104953804527,0.309000305514,0.0325202715931,109235.490124572,-3712.707764
7301,458694.602546247,3237346.48718938,411207.756046481,3235367.25020035,-1.96671408198,0.10518639678,0.140692025619,0.0148399161235,131889.293364959,-4372.759277
7311,449950.61132521,3246156.52377571,410826.029565588,3244525.82337956,-2.32912080631,0.105384566227,0.097923584653,0.0103483531209,141055.81821275,-4872.704102
7312,452153.023853076,3252669.09277785,410558.877833934,3250935.46171164,-1.56231112478,0.106602899215,0.210845627664,0.0225407641012,147471.021529551,-4715.955566
7313,459828.213930784,3231432.0855853,411455.804861546,3229415.93862387,-1.17554542369,0.10621121634,0.310396423662,0.033060775942,125932.814732836,-3891.581787
7314,450268.159590543,3219590.26181428,411931.933570616,3217992.4198401,-2.01192165978,0.105550878677,0.134478470178,0.0142339472946,114499.377806403,-4498.365723
7315,454530.95867046,3232943.40828034,411383.736226043,3231145.04547189,-1.80227732597,0.109526049804,0.165915053389,0.0182266545319,127663.422828298,-4346.820801
7316,448657.942318399,3225968.87203707,411663.743715618,3224426.96534814,-2.2268227164,0.107443061282,0.108495052004,0.0116907638235,120939.509924094,-4541.842285
7318,440141.60362691,3233576.79377051,411332.428910003,3232376.03633079,-2.366490757,0.108792739047,0.0943661522342,0.0102968049906,128895.482459721,-4502.337891
7319,435206.372562837,3227807.26868169,411563.925300136,3226821.8588349,-1.54976477429,0.107765347353,0.213534238979,0.023078563894,123336.482708465,-4605.830566
7321,441278.723720234,3218787.88340469,411949.729122506,3217565.46003405,-2.80163792566,0.105591062532,0.061049932174,0.00646433729948,114072.047304744,-4769.567383
7322,433789.330190719,3218818.01896025,411935.487274834,3217907.15758621,-2.83083987905,0.109151209093,0.0593156031207,0.00649370163702,114414.041526007,-4776.286621
7324,444163.668406846,3243103.17607356,410943.035828264,3241718.55044256,-2.5277153679,0.107116846878,0.0803005861576,0.00862627824765,138246.107941516,-4839.943848
7325,441263.578461296,3238404.3266437,411133.513487573,3237148.51490901,-2.62490525527,0.110456469274,0.0728899186638,0.00807578291406,133672.104605637,-4712.733398
7326,462555.435134828,3201425.42895496,412709.033589401,3199347.84644567,-0.87626936688,0.10370114888,0.41857784251,0.0435239639883,95838.6167956768,-2893.586182
7327,461827.281097231,3207554.64590077,412452.750002209,3205496.73080507,-0.782482132389,0.104541169392,0.459775154143,0.048197056817,101992.839747621,-3119.378906
7374,464149.185166454,3142978.64614566,415143.61662208,3140936.10929428,-1.12213389339,0.104672136866,0.327372777422,0.0343608817377,37376.165328203,-2929.175049
7375,463905.799358747,3148487.53654807,414913.983892116,3146445.57292069,-1.1122814539,0.1043434927,0.330602784303,0.03459035757,42890.4123884526,-3225.026855
