x,z,coordx,coordy
8607.06066461878,-545.008870442708,247570.787300197,3098939.3572033
8807.22486612155,-605.511728922526,247565.319339737,3099139.44670571
9007.38906762431,-679.822728474935,247559.851379276,3099339.53620811
9207.55326912707,-762.230585734049,247554.383418816,3099539.62571051
9407.71747062983,-887.412424723307,247548.915458355,3099739.71521291
9607.8816721326,-912.907541910807,247543.447497895,3099939.80471532
9808.04587363536,-835.877161661784,247537.979537435,3100139.89421772
10008.2100751381,-803.008931477865,247532.511576974,3100339.98372012
10208.3742766409,-789.254735310872,247527.043616514,3100540.07322252
10408.5384781436,-738.720565795898,247521.575656053,3100740.16272493
10608.7026796464,-661.042495727539,247516.107695593,3100940.25222733
10808.8668811492,-665.101552327474,247510.639735132,3101140.34172973
11009.0310826519,-760.491856892904,247505.171774672,3101340.43123213
11209.1952841547,-724.291508992513,247499.703814211,3101540.52073454
11409.3594856575,-641.175944010417,247494.235853751,3101740.61023694
11609.5236871602,-593.964370727539,247488.76789329,3101940.69973934
11809.687888663,-632.176183064779,247483.29993283,3102140.78924174
12009.8520901657,-682.916392008464,247477.831972369,3102340.87874414
12210.0162916685,-714.32888285319,247472.364011909,3102540.96824655
12410.1804931713,-714.05544535319,247466.896051449,3102741.05774895
12610.344694674,-669.995651245117,247461.428090988,3102941.14725135
12810.5088961768,-720.654795328776,247455.960130528,3103141.23675375
13010.6730976796,-766.963653564453,247450.492170067,3103341.32625616
13210.8372991823,-772.248011271159,247445.024209607,3103541.41575856
13411.0015006851,-812.527282714844,247439.556249146,3103741.50526096
13611.1657021878,-787.681055704753,247434.088288686,3103941.59476336
13811.3299036906,-832.374796549479,247428.620328225,3104141.68426577
14011.4941051934,-892.657302856445,247423.152367765,3104341.77376817
14211.6583066961,-957.312978108724,247417.684407304,3104541.86327057
14411.8225081989,-992.848078409831,247412.216446844,3104741.95277297
14611.9867097017,-1123.36269124349,247406.748486383,3104942.04227538
14812.1509112044,-1186.92946879069,247401.280525923,3105142.13177778
15012.3151127072,-1157.25416564941,247395.812565463,3105342.22128018
15212.4793142099,-1197.34860229492,247390.344605002,3105542.31078258
15412.6435157127,-1214.30041503906,247384.876644542,3105742.40028499
15612.8077172155,-1182.24349975586,247379.408684081,3105942.48978739
15812.9719187182,-1216.88866170247,247373.940723621,3106142.57928979
16013.136120221,-1263.55118815104,247368.47276316,3106342.66879219
16213.3003217238,-1325.87303670247,247363.0048027,3106542.75829459
16413.4645232265,-1415.7107035319,247357.536842239,3106742.847797
16613.6287247293,-1488.09165445964,247352.068881779,3106942.9372994
16813.792926232,-1563.37492879232,247346.600921318,3107143.0268018
17013.9571277348,-1621.65368652344,247341.132960858,3107343.1163042
17214.1213292376,-1629.70709228516,247335.665000398,3107543.20580661
17414.2855307403,-1694.94603474935,247330.197039937,3107743.29530901
17614.4497322431,-1659.82137044271,247324.729079477,3107943.38481141
17814.6139337459,-1653.63703409831,247319.261119016,3108143.47431381
18014.7781352486,-1722.98024495443,247313.793158556,3108343.56381622
18214.9423367514,-1809.03234863281,247308.325198095,3108543.65331862
18415.1065382541,-1828.0388285319,247302.857237635,3108743.74282102
18615.2707397569,-1776.71024576823,247297.389277174,3108943.83232342
18815.4349412597,-1717.9206237793,247291.921316714,3109143.92182583
19015.5991427624,-1649.07655843099,247286.453356253,3109344.01132823
19215.7633442652,-1564.21227010091,247280.985395793,3109544.10083063
19415.927545768,-1555.43757120768,247275.517435332,3109744.19033303
19616.0917472707,-1555.41957600911,247270.049474872,3109944.27983544
19816.2559487735,-1536.12694295247,247264.581514412,3110144.36933784
20016.4201502762,-1556.74537150065,247259.113553951,3110344.45884024
20216.584351779,-1480.11446126302,247253.645593491,3110544.54834264
20416.7485532818,-1379.69715372721,247248.17763303,3110744.63784504
20616.9127547845,-1302.06799316406,247242.70967257,3110944.72734745
20817.0769562873,-1247.62048339844,247237.241712109,3111144.81684985
21017.2411577901,-1245.51170857747,247231.773751649,3111344.90635225
21217.4053592928,-1227.63580322266,247226.305791188,3111544.99585465
21417.5695607956,-1202.15027872721,247220.837830728,3111745.08535706
21617.7337622983,-1174.00942993164,247215.369870267,3111945.17485946
21817.8979638011,-1102.52639770508,247209.901909807,3112145.26436186
22018.0621653039,-1033.56258138021,247204.433949347,3112345.35386426
22218.2263668066,-988.50417582194,247198.965988886,3112545.44336667
22418.3905683094,-974.184549967448,247193.498028426,3112745.53286907
22618.5547698122,-962.016225179036,247188.030067965,3112945.62237147
22818.7189713149,-912.863622029622,247182.562107505,3113145.71187387
23018.8831728177,-886.087458292643,247177.094147044,3113345.80137628
23219.0473743204,-906.072479248047,247171.626186584,3113545.89087868
23419.2115758232,-972.628153483073,247166.158226123,3113745.98038108
23619.375777326,-984.319717407227,247160.690265663,3113946.06988348
23819.5399788287,-906.079650878906,247155.222305202,3114146.15938589
24019.7041803315,-884.134297688802,247149.754344742,3114346.24888829
24219.8683818343,-928.038716634115,247144.286384281,3114546.33839069
24420.032583337,-982.81852722168,247138.818423821,3114746.42789309
24620.1967848398,-1022.41817220052,247133.35046336,3114946.5173955
24820.3609863425,-1055.34950764974,247127.8825029,3115146.6068979
25020.5251878453,-1109.82502237956,247122.41454244,3115346.6964003
25220.6893893481,-1165.12395222982,247116.946581979,3115546.7859027
25420.8535908508,-1193.60105895996,247111.478621519,3115746.87540511
25621.0177923536,-1225.12251790365,247106.010661058,3115946.96490751
25821.1819938564,-1275.51168823242,247100.542700598,3116147.05440991
26021.3461953591,-1332.36784871419,247095.074740137,3116347.14391231
26221.5103968619,-1379.85246785482,247089.606779677,3116547.23341472
26421.6745983646,-1341.88632202148,247084.138819216,3116747.32291712
26621.8387998674,-1290.87231445313,247078.670858756,3116947.41241952
26822.0030013702,-1269.43200683594,247073.202898295,3117147.50192192
27022.1672028729,-1247.59841918945,247067.734937835,3117347.59142433
27222.3314043757,-1276.76956176758,247062.266977375,3117547.68092673
27422.4956058785,-1307.7309773763,247056.799016914,3117747.77042913
27622.6598073812,-1238.46092732747,247051.331056454,3117947.85993153
27822.824008884,-1142.26973470052,247045.863095993,3118147.94943393
28022.9882103867,-1070.69757080078,247040.395135533,3118348.03893634
28223.1524118895,-998.07920328776,247034.927175072,3118548.12843874
28423.3166133923,-914.711903889974,247029.459214612,3118748.21794114
28623.480814895,-842.025380452474,247023.991254151,3118948.30744354
28823.6450163978,-782.691523234049,247018.523293691,3119148.39694595
29023.8092179006,-722.939717610677,247013.05533323,3119348.48644835
29223.9734194033,-668.495371500651,247007.58737277,3119548.57595075
29424.1376209061,-600.382006327311,247002.119412309,3119748.66545315
29624.3018224088,-521.851720174154,246996.651451849,3119948.75495556
29824.4660239116,-450.887748718262,246991.183491389,3120148.84445796
30024.6302254144,-419.304972330729,246985.715530928,3120348.93396036
30224.7944269171,-387.358352661133,246980.247570468,3120549.02346276
30424.9586284199,-350.733586629232,246974.779610007,3120749.11296517
30625.1228299227,-346.119702657064,246969.311649547,3120949.20246757
30825.2870314254,-367.092157999674,246963.843689086,3121149.29196997
31025.4512329282,-444.867004394531,246958.375728626,3121349.38147237
31225.6154344309,-548.167416890462,246952.907768165,3121549.47097478
31425.7796359337,-647.385004679362,246947.439807705,3121749.56047718
31625.9438374365,-744.326375325521,246941.971847244,3121949.64997958
31826.1080389392,-833.454243977865,246936.503886784,3122149.73948198
32026.272240442,-927.780731201172,246931.035926324,3122349.82898438
32226.4364419448,-1024.41575622559,246925.567965863,3122549.91848679
32426.6006434475,-1058.80342610677,246920.100005403,3122750.00798919
32626.7648449503,-989.641342163086,246914.632044942,3122950.09749159
32826.929046453,-925.583745320638,246909.164084482,3123150.18699399
33027.0932479558,-854.420160929362,246903.696124021,3123350.2764964
33227.2574494586,-790.686869303385,246898.228163561,3123550.3659988
33427.4216509613,-751.132695515951,246892.7602031,3123750.4555012
33627.5858524641,-821.619867960612,246887.29224264,3123950.5450036
33827.7500539669,-918.60563659668,246881.824282179,3124150.63450601
34027.9142554696,-946.074666341146,246876.356321719,3124350.72400841
34228.0784569724,-965.717580159505,246870.888361258,3124550.81351081
34428.2426584751,-970.635172526042,246865.420400798,3124750.90301321
34628.4068599779,-987.77207438151,246859.952440338,3124950.99251562
34828.5710614807,-1008.59787495931,246854.484479877,3125151.08201802
35028.7352629834,-1023.77847290039,246849.016519417,3125351.17152042
35228.8994644862,-1048.2744547526,246843.548558956,3125551.26102282
35429.0636659889,-1118.1073811849,246838.080598496,3125751.35052523
35629.2278674917,-1161.74696858724,246832.612638035,3125951.44002763
35829.3920689945,-1138.49522908529,246827.144677575,3126151.52953003
36029.5562704972,-1088.4460144043,246821.676717114,3126351.61903243
36229.720472,-1050.6543375651,246816.208756654,3126551.70853483
36429.8846735028,-1004.6089630127,246810.740796193,3126751.79803724
36630.0488750055,-961.398559570313,246805.272835733,3126951.88753964
36830.2130765083,-907.124237060547,246799.804875272,3127151.97704204
37030.3772780111,-853.949747721354,246794.336914812,3127352.06654445
37230.5414795138,-876.677047729492,246788.868954352,3127552.15604685
37430.7056810166,-928.323348999023,246783.400993891,3127752.24554925
37630.8698825193,-929.005554199219,246777.933033431,3127952.33505165
37831.0340840221,-922.700307210286,246772.46507297,3128152.42455405
38031.1982855249,-912.139577229818,246766.99711251,3128352.51405646
38231.3624870276,-965.236612955729,246761.529152049,3128552.60355886
38431.5266885304,-1020.95262145996,246756.061191589,3128752.69306126
38631.6908900331,-1106.03956095378,246750.593231128,3128952.78256366
38831.8550915359,-1166.79894002279,246745.125270668,3129152.87206607
39032.0192930387,-1221.94883219401,246739.657310207,3129352.96156847
39232.1834945414,-1276.31410725911,246734.189349747,3129553.05107087
39432.3476960442,-1343.78293863932,246728.721389286,3129753.14057327
39632.511897547,-1411.2922668457,246723.253428826,3129953.23007568
39832.6760990497,-1471.49024454753,246717.785468366,3130153.31957808
40032.8403005525,-1523.23875935872,246712.317507905,3130353.40908048
40233.0045020552,-1472.67568969727,246706.849547445,3130553.49858288
40433.168703558,-1411.80151367188,246701.381586984,3130753.58808529
40633.3329050608,-1347.80595906576,246695.913626524,3130953.67758769
40833.4971065635,-1290.84878540039,246690.445666063,3131153.76709009
41033.6613080663,-1237.24813842773,246684.977705603,3131353.85659249
41233.8255095691,-1182.32140096029,246679.509745142,3131553.9460949
41433.9897110718,-1133.65299479167,246674.041784682,3131754.0355973
41634.1539125746,-1087.22828674316,246668.573824221,3131954.1250997
41834.3181140774,-1039.69046020508,246663.105863761,3132154.2146021
42034.4823155801,-996.243637084961,246657.6379033,3132354.30410451
42234.6465170829,-914.357493082682,246652.16994284,3132554.39360691
42434.8107185856,-831.519907633464,246646.70198238,3132754.48310931
42634.9749200884,-780.4033203125,246641.234021919,3132954.57261171
42835.1391215912,-797.820220947266,246635.766061459,3133154.66211411
43035.3033230939,-832.019826253255,246630.298100998,3133354.75161652
43235.4675245967,-875.439646402995,246624.830140538,3133554.84111892
43435.6317260994,-957.625483194987,246619.362180077,3133754.93062132
43635.7959276022,-1046.77663167318,246613.894219617,3133955.02012372
43835.960129105,-1120.67990112305,246608.426259156,3134155.10962613
44036.1243306077,-1172.82080078125,246602.958298696,3134355.19912853
44236.2885321105,-1234.43613688151,246597.490338235,3134555.28863093
44436.4527336133,-1296.34202067057,246592.022377775,3134755.37813333
44636.616935116,-1357.84461466471,246586.554417314,3134955.46763574
44836.7811366188,-1383.16596476237,246581.086456854,3135155.55713814
45036.9453381215,-1389.37711588542,246575.618496394,3135355.64664054
45237.1095396243,-1392.82267252604,246570.150535933,3135555.73614294
45437.2737411271,-1395.50495402018,246564.682575473,3135755.82564535
45637.4379426298,-1399.47540283203,246559.214615012,3135955.91514775
45837.6021441326,-1405.45999145508,246553.746654552,3136156.00465015
46037.7663456354,-1423.33908081055,246548.278694091,3136356.09415255
46237.9305471381,-1447.23500569661,246542.810733631,3136556.18365496
46438.0947486409,-1471.09572347005,246537.34277317,3136756.27315736
46638.2589501436,-1470.71455891927,246531.87481271,3136956.36265976
46838.4231516464,-1440.3471476237,246526.406852249,3137156.45216216
47038.5873531492,-1376.51812744141,246520.938891789,3137356.54166456
47238.7515546519,-1318.04746500651,246515.470931329,3137556.63116697
47438.9157561547,-1259.92087809245,246510.002970868,3137756.72066937
47639.0799576575,-1184.51419067383,246504.535010408,3137956.81017177
47839.2441591602,-1123.879002889,246499.067049947,3138156.89967417
48039.408360663,-1112.99859619141,246493.599089487,3138356.98917658
48239.5725621657,-1180.66464233398,246488.131129026,3138557.07867898
48439.7367636685,-1258.47979736328,246482.663168566,3138757.16818138
48639.9009651713,-1335.77732340495,246477.195208105,3138957.25768378
48840.065166674,-1407.26853434245,246471.727247645,3139157.34718619
49040.2293681768,-1471.64509073893,246466.259287184,3139357.43668859
49240.3935696796,-1544.91901652018,246460.791326724,3139557.52619099
49440.5577711823,-1627.81332397461,246455.323366263,3139757.61569339
49640.7219726851,-1677.14565022786,246449.855405803,3139957.7051958
49840.8861741878,-1723.0204671224,246444.387445343,3140157.7946982
50041.0503756906,-1780.91320800781,246438.919484882,3140357.8842006
50241.2145771934,-1842.82159423828,246433.451524422,3140557.973703
50441.3787786961,-1900.66357421875,246427.983563961,3140758.06320541
50641.5429801989,-1958.81604003906,246422.515603501,3140958.15270781
50841.7071817017,-2009.34774780273,246417.04764304,3141158.24221021
51041.8713832044,-2044.95473225911,246411.57968258,3141358.33171261
51242.0355847072,-2080.86299641927,246406.111722119,3141558.42121502
51442.1997862099,-2126.77017211914,246400.643761659,3141758.51071742
51642.3639877127,-2161.14283243815,246395.175801198,3141958.60021982
51842.5281892155,-2201.79951985677,246389.707840738,3142158.68972222
52042.6923907182,-2235.08274332682,246384.239880277,3142358.77922462
52242.856592221,-2269.8192952474,246378.771919817,3142558.86872703
52443.0207937238,-2302.73563639323,246373.303959357,3142758.95822943
52643.1849952265,-2329.9940999349,246367.835998896,3142959.04773183
52843.3491967293,-2358.97696940104,246362.368038436,3143159.13723424
53043.513398232,-2375.94561767578,246356.900077975,3143359.22673664
53243.6775997348,-2375.15836588542,246351.432117515,3143559.31623904
53443.8418012376,-2391.08878580729,246345.964157054,3143759.40574144
53644.0060027403,-2413.02473958333,246340.496196594,3143959.49524384
53844.1702042431,-2421.77954101563,246335.028236133,3144159.58474625
54044.3344057459,-2419.27130126953,246329.560275673,3144359.67424865
54244.4986072486,-2420.49721272786,246324.092315212,3144559.76375105
54444.6628087514,-2420.40653483073,246318.624354752,3144759.85325345
54644.8270102541,-2373.38177490234,246313.156394291,3144959.94275586
54844.9912117569,-2253.33553059896,246307.688433831,3145160.03225826
55045.1554132597,-2168.78217569987,246302.220473371,3145360.12176066
55245.3196147624,-2059.20610555013,246296.75251291,3145560.21126306
55445.4838162652,-1975.85571289063,246291.28455245,3145760.30076547
55645.648017768,-1942.57977294922,246285.816591989,3145960.39026787
55845.8122192707,-1961.13252766927,246280.348631529,3146160.47977027
56045.9764207735,-1999.63250732422,246274.880671068,3146360.56927267
56246.1406222762,-2030.58307902018,246269.412710608,3146560.65877508
56446.304823779,-2057.02825927734,246263.944750147,3146760.74827748
56646.4690252818,-2086.47811889648,246258.476789687,3146960.83777988
56846.6332267845,-2128.53898111979,246253.008829226,3147160.92728228
57046.7974282873,-2182.32177734375,246247.540868766,3147361.01678469
57246.9616297901,-2244.1772257487,246242.072908306,3147561.10628709
57447.1258312928,-2303.04378255208,246236.604947845,3147761.19578949
57647.2900327956,-2366.31947835286,246231.136987385,3147961.28529189
57847.4542342983,-2428.88149007161,246225.669026924,3148161.3747943
58047.6184358011,-2483.80503336589,246220.201066464,3148361.4642967
58247.7826373039,-2529.11450195313,246214.733106003,3148561.5537991
58447.9468388066,-2563.03920491536,246209.265145543,3148761.6433015
58648.1110403094,-2574.10719807943,246203.797185082,3148961.7328039
58848.2752418122,-2598.27244059245,246198.329224622,3149161.82230631
59048.4394433149,-2601.9448445638,246192.861264161,3149361.91180871
59248.6036448177,-2605.30741373698,246187.393303701,3149562.00131111
59448.7678463204,-2635.92397054036,246181.92534324,3149762.09081351
59648.9320478232,-2668.46014404297,246176.45738278,3149962.18031592
59849.096249326,-2705.00923665365,246170.98942232,3150162.26981832
60049.2604508287,-2746.79628499349,246165.521461859,3150362.35932072
60249.4246523315,-2784.21124267578,246160.053501399,3150562.44882312
60449.5888538343,-2832.17248535156,246154.585540938,3150762.53832553
60649.753055337,-2877.38529459635,246149.117580478,3150962.62782793
60849.9172568398,-2901.21205647786,246143.649620017,3151162.71733033
61050.0814583425,-2878.71044921875,246138.181659557,3151362.80683273
61250.2456598453,-2865.56658935547,246132.713699096,3151562.89633514
61450.4098613481,-2836.83662923177,246127.245738636,3151762.98583754
61650.5740628508,-2802.87036132813,246121.777778175,3151963.07533994
61850.7382643536,-2806.91666666667,246116.309817715,3152163.16484234
62050.9024658564,-2809.88647460938,246110.841857254,3152363.25434475
62251.0666673591,-2795.27895100911,246105.373896794,3152563.34384715
62451.2308688619,-2768.14967854818,246099.905936334,3152763.43334955
62651.3950703646,-2709.45585123698,246094.437975873,3152963.52285195
62851.5592718674,-2638.78753662109,246088.970015413,3153163.61235435
63051.7234733702,-2581.78084309896,246083.502054952,3153363.70185676
63251.8876748729,-2575.48687744141,246078.034094492,3153563.79135916
63452.0518763757,-2617.59688313802,246072.566134031,3153763.88086156
63652.2160778785,-2656.20513916016,246067.098173571,3153963.97036396
63852.3802793812,-2621.45196533203,246061.63021311,3154164.05986637
64052.544480884,-2561.99792480469,246056.16225265,3154364.14936877
64252.7086823867,-2470.55875651042,246050.694292189,3154564.23887117
64452.8728838895,-2365.44946289063,246045.226331729,3154764.32837357
64653.0370853923,-2272.58233642578,246039.758371268,3154964.41787598
64853.201286895,-2220.74021402995,246034.290410808,3155164.50737838
65053.3654883978,-2180.98462931315,246028.822450348,3155364.59688078
65253.5296899006,-2174.05869547526,246023.354489887,3155564.68638318
65453.6938914033,-2139.0490620931,246017.886529427,3155764.77588559
65653.8580929061,-2109.51839192708,246012.418568966,3155964.86538799
65854.0222944088,-2173.1327718099,246006.950608506,3156164.95489039
66054.1864959116,-2328.4985555013,246001.482648045,3156365.04439279
66254.3506974144,-2469.22939046224,245996.014687585,3156565.1338952
66454.5148989171,-2571.14980061849,245990.546727124,3156765.2233976
66654.6791004199,-2668.85392252604,245985.078766664,3156965.3129
66854.8433019227,-2789.04323323568,245979.610806203,3157165.4024024
67055.0075034254,-2866.58361816406,245974.142845743,3157365.49190481
67255.1717049282,-2843.58526611328,245968.674885282,3157565.58140721
67455.3359064309,-2780.97165934245,245963.206924822,3157765.67090961
67655.5001079337,-2701.41227213542,245957.738964362,3157965.76041201
67855.6643094365,-2714.54758707682,245952.271003901,3158165.84991441
68055.8285109392,-2783.43434651693,245946.803043441,3158365.93941682
68255.992712442,-2835.0473429362,245941.33508298,3158566.02891922
68456.1569139448,-2756.22760009766,245935.86712252,3158766.11842162
68656.3211154475,-2679.14762369792,245930.399162059,3158966.20792402
68856.4853169503,-2641.81365966797,245924.931201599,3159166.29742643
69056.649518453,-2644.78489176432,245919.463241138,3159366.38692883
69256.8137199558,-2695.91333007813,245913.995280678,3159566.47643123
69456.9779214586,-2777.81803385417,245908.527320217,3159766.56593363
69657.1421229613,-2849.99961344401,245903.059359757,3159966.65543604
69857.3063244641,-2866.45137532552,245897.591399297,3160166.74493844
70057.4705259669,-2847.75797526042,245892.123438836,3160366.83444084
70257.6347274696,-2851.52138264974,245886.655478376,3160566.92394324
70457.7989289724,-2816.59149169922,245881.187517915,3160767.01344565
70657.9631304751,-2770.62280273438,245875.719557455,3160967.10294805
70858.1273319779,-2719.26674397786,245870.251596994,3161167.19245045
71058.2915334807,-2786.8764851888,245864.783636534,3161367.28195285
71258.4557349834,-2756.669921875,245859.315676073,3161567.37145526
71458.6199364862,-2645.54156494141,245853.847715613,3161767.46095766
71658.784137989,-2520.27138264974,245848.379755152,3161967.55046006
71858.9483394917,-2411.05360921224,245842.911794692,3162167.63996246
72059.1125409945,-2435.51342773438,245837.443834231,3162367.72946487
72259.2767424972,-2408.64522298177,245831.975873771,3162567.81896727
72459.440944,-2397.01759847005,245826.50791331,3162767.90846967
72659.6051455028,-2472.1216023763,245821.03995285,3162967.99797207
72859.7693470055,-2612.91027832031,245815.57199239,3163168.08747447
73059.9335485083,-2692.20119222005,245810.104031929,3163368.17697688
73260.097750011,-2661.89784749349,245804.636071469,3163568.26647928
73460.2619515138,-2635.55308024089,245799.168111008,3163768.35598168
73660.4261530166,-2580.08701578776,245793.700150548,3163968.44548409
73860.5903545193,-2486.42368570964,245788.232190087,3164168.53498649
74060.7545560221,-2430.76845296224,245782.764229627,3164368.62448889
74260.9187575249,-2524.87609863281,245777.296269166,3164568.71399129
74461.0829590276,-2641.08705647786,245771.828308706,3164768.80349369
74661.2471605304,-2761.67032877604,245766.360348245,3164968.8929961
74861.4113620331,-2877.99220784505,245760.892387785,3165168.9824985
75061.5755635359,-2976.65822347005,245755.424427325,3165369.0720009
75261.7397650387,-3054.4892171224,245749.956466864,3165569.1615033
75461.9039665414,-3073.24881998698,245744.488506404,3165769.25100571
75662.0681680442,-3027.00335693359,245739.020545943,3165969.34050811
75862.232369547,-2936.9394124349,245733.552585483,3166169.43001051
76062.3965710497,-2829.72052001953,245728.084625022,3166369.51951291
76262.5607725525,-2711.48881022135,245722.616664562,3166569.60901532
76462.7249740553,-2608.83766682943,245717.148704101,3166769.69851772
76662.889175558,-2505.74190266927,245711.680743641,3166969.78802012
76863.0533770608,-2398.77044677734,245706.21278318,3167169.87752252
77063.2175785635,-2298.69384765625,245700.74482272,3167369.96702493
77263.3817800663,-2283.60418701172,245695.276862259,3167570.05652733
77463.5459815691,-2329.42736816406,245689.808901799,3167770.14602973
77663.7101830718,-2394.69989013672,245684.340941339,3167970.23553213
77863.8743845746,-2495.89158121745,245678.872980878,3168170.32503454
78064.0385860774,-2579.03049723307,245673.405020418,3168370.41453694
78264.2027875801,-2650.17134602865,245667.937059957,3168570.50403934
78464.3669890829,-2704.68511962891,245662.469099497,3168770.59354174
78664.5311905856,-2762.95288085938,245657.001139036,3168970.68304414
78864.6953920884,-2773.10874430339,245651.533178576,3169170.77254655
79064.8595935912,-2694.62432861328,245646.065218115,3169370.86204895
79265.0237950939,-2620.92923990885,245640.597257655,3169570.95155135
79465.1879965967,-2539.6753133138,245635.129297194,3169771.04105375
79665.3521980995,-2476.57446289063,245629.661336734,3169971.13055616
79865.5163996022,-2398.65828450521,245624.193376274,3170171.22005856
80065.680601105,-2335.09999593099,245618.725415813,3170371.30956096
80265.8448026077,-2285.64180501302,245613.257455353,3170571.39906336
80466.0090041105,-2247.7891031901,245607.789494892,3170771.48856577
80666.1732056133,-2227.21315511068,245602.321534432,3170971.57806817
80866.337407116,-2273.52657063802,245596.853573971,3171171.66757057
81066.5016086188,-2394.03184000651,245591.385613511,3171371.75707297
81266.6658101215,-2496.37135823568,245585.91765305,3171571.84657538
81466.8300116243,-2557.91717529297,245580.44969259,3171771.93607778
81666.9942131271,-2630.24837239583,245574.981732129,3171972.02558018
81867.1584146298,-2727.01981608073,245569.513771669,3172172.11508258
82067.3226161326,-2782.92010498047,245564.045811208,3172372.20458499
82267.4868176354,-2735.44932047526,245558.577850748,3172572.29408739
82467.6510191381,-2725.66172281901,245553.109890288,3172772.38358979
82667.8152206409,-2793.49825032552,245547.641929827,3172972.47309219
82867.9794221436,-2835.81964111328,245542.173969367,3173172.5625946
83068.1436236464,-2930.84039306641,245536.706008906,3173372.652097
83268.3078251492,-3007.27172851563,245531.238048446,3173572.7415994
83468.4720266519,-3113.09248860677,245525.770087985,3173772.8311018
83668.6362281547,-3230.14803059896,245520.302127525,3173972.9206042
83868.8004296575,-3353.23543294271,245514.834167064,3174173.01010661
84068.9646311602,-3476.99536132813,245509.366206604,3174373.09960901
84269.128832663,-3608.15163167318,245503.898246143,3174573.18911141
84469.2930341657,-3700.72908528646,245498.430285683,3174773.27861381
84669.4572356685,-3778.03670247396,245492.962325222,3174973.36811622
84869.6214371713,-3826.57672119141,245487.494364762,3175173.45761862
85069.785638674,-3759.92948404948,245482.026404302,3175373.54712102
85269.9498401768,-3769.17447916667,245476.558443841,3175573.63662342
85470.1140416796,-3857.46594238281,245471.090483381,3175773.72612583
85670.2782431823,-3937.60841878255,245465.62252292,3175973.81562823
85870.4424446851,-4032.28053792318,245460.15456246,3176173.90513063
86070.6066461879,-4051.96899414063,245454.686601999,3176373.99463303
86270.7708476906,-3952.21645100911,245449.218641539,3176574.08413544
86470.9350491934,-3865.31107584635,245443.750681078,3176774.17363784
86671.0992506961,-3776.24595133464,245438.282720618,3176974.26314024
86871.2634521989,-3682.79895019531,245432.814760157,3177174.35264264
87071.4276537017,-3586.166015625,245427.346799697,3177374.44214505
87271.5918552044,-3532.62978108724,245421.878839236,3177574.53164745
87471.7560567072,-3606.08677164714,245416.410878776,3177774.62114985
87671.92025821,-3637.185546875,245410.942918316,3177974.71065225
87872.0844597127,-3604.67610677083,245405.474957855,3178174.80015466
88072.2486612155,-3704.92215983073,245400.006997395,3178374.88965706
88272.4128627182,-3829.21445719401,245394.539036934,3178574.97915946
