x,z,coordx,coordy
8606.37789811549,-359.059440612793,95133.7286612642,3122862.6937967
8806.52622132748,-367.046112060547,95165.6096603633,3123060.28669429
9006.67454453947,-376.936302185059,95197.4906594624,3123257.87959189
9206.82286775145,-376.053957621257,95229.3716585615,3123455.47248949
9406.97119096344,-381.486503601074,95261.2526576606,3123653.06538709
9607.11951417543,-380.05332438151,95293.1336567597,3123850.65828469
9807.26783738742,-387.742108662923,95325.0146558588,3124048.25118228
10007.4161605994,-391.27508799235,95356.8956549579,3124245.84407988
10207.5644838114,-397.550870259603,95388.776654057,3124443.43697748
10407.7128070234,-402.683456420898,95420.6576531561,3124641.02987508
10607.8611302354,-412.309778849284,95452.5386522552,3124838.62277267
10808.0094534474,-420.829566955566,95484.4196513543,3125036.21567027
11008.1577766593,-432.7705078125,95516.3006504534,3125233.80856787
11208.3060998713,-440.45903523763,95548.1816495525,3125431.40146547
11408.4544230833,-446.669019063314,95580.0626486516,3125628.99436306
11608.6027462953,-458.671005249023,95611.9436477507,3125826.58726066
11808.7510695073,-469.988835652669,95643.8246468498,3126024.18015826
12008.8993927193,-466.949811299642,95675.7056459489,3126221.77305586
12209.0477159313,-482.002403259277,95707.5866450479,3126419.36595345
12409.1960391433,-476.51022084554,95739.467644147,3126616.95885105
12609.3443623553,-473.765093485514,95771.3486432461,3126814.55174865
12809.4926855672,-480.066909790039,95803.2296423452,3127012.14464625
13009.6410087792,-486.214152018229,95835.1106414443,3127209.73754384
13209.7893319912,-480.801546732585,95866.9916405434,3127407.33044144
13409.9376552032,-490.567512512207,95898.8726396425,3127604.92333904
13610.0859784152,-496.553143819173,95930.7536387416,3127802.51623664
13810.2343016272,-506.393292744954,95962.6346378407,3128000.10913423
14010.3826248392,-498.386665344238,95994.5156369398,3128197.70203183
14210.5309480512,-493.469266255697,96026.3966360389,3128395.29492943
14410.6792712631,-495.74031829834,96058.277635138,3128592.88782703
14610.8275944751,-484.279327392578,96090.1586342371,3128790.48072463
14810.9759176871,-470.451950073242,96122.0396333362,3128988.07362222
15011.1242408991,-456.850204467773,96153.9206324353,3129185.66651982
15211.2725641111,-453.104962666829,96185.8016315344,3129383.25941742
15411.4208873231,-447.368494669596,96217.6826306334,3129580.85231502
15611.5692105351,-441.941902160645,96249.5636297325,3129778.44521261
15811.7175337471,-435.941472371419,96281.4446288316,3129976.03811021
16011.865856959,-426.966186523438,96313.3256279307,3130173.63100781
16212.014180171,-424.064262390137,96345.2066270298,3130371.22390541
16412.162503383,-414.978894551595,96377.0876261289,3130568.816803
16612.310826595,-401.504976908366,96408.968625228,3130766.4097006
16812.459149807,-378.836906433105,96440.8496243271,3130964.0025982
17012.607473019,-368.77126566569,96472.7306234262,3131161.5954958
17212.755796231,-363.856028238932,96504.6116225253,3131359.18839339
17412.904119443,-364.396120707194,96536.4926216244,3131556.78129099
17613.052442655,-365.189598083496,96568.3736207235,3131754.37418859
17813.2007658669,-366.636166890462,96600.2546198226,3131951.96708619
18013.3490890789,-369.441284179688,96632.1356189217,3132149.55998378
18213.4974122909,-374.125727335612,96664.0166180208,3132347.15288138
18413.6457355029,-382.223988850911,96695.8976171199,3132544.74577898
18613.7940587149,-396.852887471517,96727.778616219,3132742.33867658
18813.9423819269,-408.745089213053,96759.659615318,3132939.93157417
19014.0907051389,-451.139803568522,96791.5406144171,3133137.52447177
19214.2390283509,-509.802505493164,96823.4216135162,3133335.11736937
19414.3873515628,-534.795618693034,96855.3026126153,3133532.71026697
19614.5356747748,-570.08491007487,96887.1836117144,3133730.30316457
19814.6839979868,-594.453984578451,96919.0646108135,3133927.89606216
20014.8323211988,-647.26123046875,96950.9456099126,3134125.48895976
20214.9806444108,-688.623352050781,96982.8266090117,3134323.08185736
20415.1289676228,-695.384928385417,97014.7076081108,3134520.67475496
20615.2772908348,-710.264719645182,97046.5886072099,3134718.26765255
20815.4256140468,-701.915761311849,97078.469606309,3134915.86055015
21015.5739372588,-721.455713907878,97110.3506054081,3135113.45344775
21215.7222604707,-789.64485168457,97142.2316045072,3135311.04634535
21415.8705836827,-852.29421488444,97174.1126036063,3135508.63924294
21616.0189068947,-922.844889322917,97205.9936027054,3135706.23214054
21816.1672301067,-950.952560424805,97237.8746018044,3135903.82503814
22016.3155533187,-935.520706176758,97269.7556009036,3136101.41793574
22216.4638765307,-888.107615152995,97301.6366000026,3136299.01083333
22416.6121997427,-825.514236450195,97333.5175991017,3136496.60373093
22616.7605229547,-759.107543945313,97365.3985982008,3136694.19662853
22816.9088461666,-715.456166585286,97397.2795972999,3136891.78952613
23017.0571693786,-691.321523030599,97429.160596399,3137089.38242372
23217.2054925906,-673.027180989583,97461.0415954981,3137286.97532132
23417.3538158026,-670.316401163737,97492.9225945972,3137484.56821892
23617.5021390146,-667.018071492513,97524.8035936963,3137682.16111652
23817.6504622266,-657.306523640951,97556.6845927954,3137879.75401411
24017.7987854386,-629.135981241862,97588.5655918945,3138077.34691171
24217.9471086506,-627.914967854818,97620.4465909936,3138274.93980931
24418.0954318626,-599.047276814779,97652.3275900927,3138472.53270691
24618.2437550745,-548.699094136556,97684.2085891918,3138670.1256045
24818.3920782865,-515.076751708984,97716.0895882909,3138867.7185021
25018.5404014985,-487.099225362142,97747.97058739,3139065.3113997
25218.6887247105,-470.526227315267,97779.8515864891,3139262.9042973
25418.8370479225,-487.520332336426,97811.7325855881,3139460.4971949
25618.9853711345,-483.232805887858,97843.6135846872,3139658.09009249
25819.1336943465,-496.969416300456,97875.4945837863,3139855.68299009
26019.2820175585,-487.822102864583,97907.3755828854,3140053.27588769
26219.4303407704,-486.566688537598,97939.2565819845,3140250.86878529
26419.5786639824,-487.004280090332,97971.1375810836,3140448.46168288
26619.7269871944,-497.100461324056,98003.0185801827,3140646.05458048
26819.8753104064,-517.288083394369,98034.8995792818,3140843.64747808
27020.0236336184,-557.480621337891,98066.7805783809,3141041.24037568
27220.1719568304,-617.056900024414,98098.66157748,3141238.83327327
27420.3202800424,-687.136444091797,98130.5425765791,3141436.42617087
27620.4686032544,-747.768096923828,98162.4235756782,3141634.01906847
27820.6169264664,-819.230061848958,98194.3045747773,3141831.61196607
28020.7652496783,-864.036137898763,98226.1855738764,3142029.20486366
28220.9135728903,-859.343032836914,98258.0665729755,3142226.79776126
28421.0618961023,-797.750010172526,98289.9475720746,3142424.39065886
28621.2102193143,-789.227376302083,98321.8285711737,3142621.98355646
28821.3585425263,-809.235631306966,98353.7095702728,3142819.57645405
29021.5068657383,-757.208872477214,98385.5905693719,3143017.16935165
29221.6551889503,-697.964711507161,98417.4715684709,3143214.76224925
29421.8035121623,-725.922815958659,98449.35256757,3143412.35514685
29621.9518353742,-767.054641723633,98481.2335666691,3143609.94804444
29822.1001585862,-838.235636393229,98513.1145657682,3143807.54094204
30022.2484817982,-890.584940592448,98544.9955648673,3144005.13383964
30222.3968050102,-915.019149780273,98576.8765639664,3144202.72673724
30422.5451282222,-965.004119873047,98608.7575630655,3144400.31963484
30622.6934514342,-1037.95892333984,98640.6385621646,3144597.91253243
30822.8417746462,-1092.45680745443,98672.5195612637,3144795.50543003
31022.9900978582,-1201.81405639648,98704.4005603628,3144993.09832763
31223.1384210701,-1296.40834554036,98736.2815594619,3145190.69122523
31423.2867442821,-1314.03597005208,98768.162558561,3145388.28412282
31623.4350674941,-1287.64771525065,98800.0435576601,3145585.87702042
31823.5833907061,-1278.64365641276,98831.9245567592,3145783.46991802
32023.7317139181,-1320.39117431641,98863.8055558583,3145981.06281562
32223.8800371301,-1325.96222941081,98895.6865549574,3146178.65571321
32424.0283603421,-1396.84474690755,98927.5675540564,3146376.24861081
32624.1766835541,-1449.02103678385,98959.4485531555,3146573.84150841
32824.3250067661,-1402.72951253255,98991.3295522546,3146771.43440601
33024.473329978,-1396.76403808594,99023.2105513537,3146969.0273036
33224.62165319,-1471.25397745768,99055.0915504528,3147166.6202012
33424.769976402,-1561.76717122396,99086.9725495519,3147364.2130988
33624.918299614,-1607.56287638346,99118.853548651,3147561.8059964
33825.066622826,-1535.92721557617,99150.7345477501,3147759.39889399
34025.214946038,-1468.73812866211,99182.6155468492,3147956.99179159
34225.36326925,-1413.99160766602,99214.4965459483,3148154.58468919
34425.511592462,-1396.64551798503,99246.3775450474,3148352.17758679
34625.6599156739,-1399.4804280599,99278.2585441465,3148549.77048438
34825.8082388859,-1367.95596313477,99310.1395432456,3148747.36338198
35025.9565620979,-1326.08819580078,99342.0205423447,3148944.95627958
35226.1048853099,-1342.68866984049,99373.9015414438,3149142.54917718
35426.2532085219,-1286.33730061849,99405.7825405429,3149340.14207478
35626.4015317339,-1221.86397298177,99437.6635396419,3149537.73497237
35826.5498549459,-1172.18248494466,99469.544538741,3149735.32786997
36026.6981781579,-1121.89320882161,99501.4255378401,3149932.92076757
36226.8465013699,-1114.8256072998,99533.3065369392,3150130.51366517
36426.9948245818,-1094.04985555013,99565.1875360383,3150328.10656276
36627.1431477938,-1077.20248413086,99597.0685351374,3150525.69946036
36827.2914710058,-1060.77847290039,99628.9495342365,3150723.29235796
37027.4397942178,-1096.33954874674,99660.8305333356,3150920.88525556
37227.5881174298,-1117.10423787435,99692.7115324347,3151118.47815315
37427.7364406418,-1144.31268310547,99724.5925315338,3151316.07105075
37627.8847638538,-1196.47409057617,99756.4735306329,3151513.66394835
37828.0330870658,-1165.23638916016,99788.354529732,3151711.25684595
38028.1814102777,-1039.9025777181,99820.2355288311,3151908.84974354
38228.3297334897,-926.35188293457,99852.1165279302,3152106.44264114
38428.4780567017,-828.843241373698,99883.9975270293,3152304.03553874
38628.6263799137,-797.379491170247,99915.8785261284,3152501.62843634
38828.7747031257,-755.963612874349,99947.7595252274,3152699.22133393
39028.9230263377,-786.583969116211,99979.6405243265,3152896.81423153
39229.0713495497,-759.540842692057,100011.521523426,3153094.40712913
39429.2196727617,-746.663263956706,100043.402522525,3153292.00002673
39629.3679959736,-723.050221761068,100075.283521624,3153489.59292432
39829.5163191856,-687.059865315755,100107.164520723,3153687.18582192
40029.6646423976,-669.805465698242,100139.045519822,3153884.77871952
40229.8129656096,-653.389846801758,100170.926518921,3154082.37161712
40429.9612888216,-624.917434692383,100202.80751802,3154279.96451471
40630.1096120336,-621.005752563477,100234.688517119,3154477.55741231
40830.2579352456,-669.800175984701,100266.569516218,3154675.15030991
41030.4062584576,-643.539413452148,100298.450515317,3154872.74320751
41230.5545816696,-619.651545206706,100330.331514417,3155070.33610511
41430.7029048815,-573.496251424154,100362.212513516,3155267.9290027
41630.8512280935,-485.673489888509,100394.093512615,3155465.5219003
41830.9995513055,-514.540285746256,100425.974511714,3155663.1147979
42031.1478745175,-579.022130330404,100457.855510813,3155860.7076955
42231.2961977295,-534.796440124512,100489.736509912,3156058.30059309
42431.4445209415,-510.883608500163,100521.617509011,3156255.89349069
42631.5928441535,-492.118209838867,100553.49850811,3156453.48638829
42831.7411673655,-504.349581400553,100585.379507209,3156651.07928589
43031.8894905775,-560.61457824707,100617.260506308,3156848.67218348
43232.0378137894,-648.575586954753,100649.141505408,3157046.26508108
43432.1861370014,-732.587707519531,100681.022504507,3157243.85797868
43632.3344602134,-825.485219319661,100712.903503606,3157441.45087628
43832.4827834254,-909.211583455404,100744.784502705,3157639.04377387
44032.6311066374,-983.599517822266,100776.665501804,3157836.63667147
44232.7794298494,-1050.04105122884,100808.546500903,3158034.22956907
44432.9277530614,-989.095347086589,100840.427500002,3158231.82246667
44633.0760762734,-970.129247029622,100872.308499101,3158429.41536426
44833.2243994853,-1079.12568155924,100904.1894982,3158627.00826186
45033.3727226973,-1183.70203653971,100936.070497299,3158824.60115946
45233.5210459093,-1286.93280029297,100967.951496398,3159022.19405706
45433.6693691213,-1362.67953491211,100999.832495498,3159219.78695465
45633.8176923333,-1426.93202718099,101031.713494597,3159417.37985225
45833.9660155453,-1473.8517964681,101063.594493696,3159614.97274985
46034.1143387573,-1476.03942871094,101095.475492795,3159812.56564745
46234.2626619693,-1409.3518371582,101127.356491894,3160010.15854505
46434.4109851812,-1325.82990519206,101159.237490993,3160207.75144264
46634.5593083932,-1212.99810791016,101191.118490092,3160405.34434024
46834.7076316052,-1121.04331461589,101222.999489191,3160602.93723784
47034.8559548172,-1037.92775472005,101254.88048829,3160800.53013544
47235.0042780292,-962.320765177409,101286.761487389,3160998.12303303
47435.1526012412,-904.615997314453,101318.642486488,3161195.71593063
47635.3009244532,-827.057291666667,101350.523485588,3161393.30882823
47835.4492476652,-770.966094970703,101382.404484687,3161590.90172583
48035.5975708772,-679.166590372721,101414.285483786,3161788.49462342
48235.7458940891,-524.254096984863,101446.166482885,3161986.08752102
48435.8942173011,-484.248346964518,101478.047481984,3162183.68041862
48636.0425405131,-489.118090311686,101509.928481083,3162381.27331622
48836.1908637251,-494.41908009847,101541.809480182,3162578.86621381
49036.3391869371,-532.41460164388,101573.690479281,3162776.45911141
49236.4875101491,-546.680371602376,101605.57147838,3162974.05200901
49436.6358333611,-534.308657328288,101637.452477479,3163171.64490661
49636.7841565731,-536.213434855143,101669.333476579,3163369.2378042
49836.932479785,-563.63899230957,101701.214475678,3163566.8307018
50037.080802997,-584.833429972331,101733.095474777,3163764.4235994
50237.229126209,-624.148137410482,101764.976473876,3163962.016497
50437.377449421,-691.351313273112,101796.857472975,3164159.6093946
50637.525772633,-765.603373209635,101828.738472074,3164357.20229219
50837.674095845,-841.800669352214,101860.619471173,3164554.79518979
51037.822419057,-913.481959025065,101892.500470272,3164752.38808739
51237.970742269,-989.333231608073,101924.381469371,3164949.98098499
51438.1190654809,-1027.6388092041,101956.26246847,3165147.57388258
51638.2673886929,-1092.54975382487,101988.143467569,3165345.16678018
51838.4157119049,-1178.00051371257,102020.024466669,3165542.75967778
52038.5640351169,-1234.35438028971,102051.905465768,3165740.35257538
52238.7123583289,-1255.05773925781,102083.786464867,3165937.94547297
52438.8606815409,-1268.8327331543,102115.667463966,3166135.53837057
52639.0090047529,-1296.97305297852,102147.548463065,3166333.13126817
52839.1573279649,-1321.18515014648,102179.429462164,3166530.72416577
53039.3056511769,-1345.73960367839,102211.310461263,3166728.31706336
53239.4539743888,-1317.21987915039,102243.191460362,3166925.90996096
53439.6022976008,-1266.99114990234,102275.072459461,3167123.50285856
53639.7506208128,-1206.23356119792,102306.95345856,3167321.09575616
53839.8989440248,-1138.18530273438,102338.83445766,3167518.68865375
54040.0472672368,-1080.1620686849,102370.715456759,3167716.28155135
54240.1955904488,-1040.41023254395,102402.596455858,3167913.87444895
54440.3439136608,-991.867162068685,102434.477454957,3168111.46734655
54640.4922368728,-939.155954996745,102466.358454056,3168309.06024414
54840.6405600848,-887.059794108073,102498.239453155,3168506.65314174
55040.7888832967,-854.311701456706,102530.120452254,3168704.24603934
55240.9372065087,-876.813003540039,102562.001451353,3168901.83893694
55441.0855297207,-945.491668701172,102593.882450452,3169099.43183453
55641.2338529327,-1021.52973429362,102625.763449551,3169297.02473213
55841.3821761447,-1089.52448527018,102657.64444865,3169494.61762973
56041.5304993567,-1143.5114440918,102689.52544775,3169692.21052733
56241.6788225687,-1204.72519938151,102721.406446849,3169889.80342493
56441.8271457807,-1206.55392456055,102753.287445948,3170087.39632252
56641.9754689926,-1187.68508911133,102785.168445047,3170284.98922012
56842.1237922046,-1213.80467732747,102817.049444146,3170482.58211772
57042.2721154166,-1183.36018880208,102848.930443245,3170680.17501532
57242.4204386286,-1220.75245157878,102880.811442344,3170877.76791291
57442.5687618406,-1284.81032307943,102912.692441443,3171075.36081051
57642.7170850526,-1279.31635538737,102944.573440542,3171272.95370811
57842.8654082646,-1262.78421020508,102976.454439641,3171470.54660571
58043.0137314766,-1231.54143269857,103008.33543874,3171668.1395033
58243.1620546885,-1200.00002034505,103040.21643784,3171865.7324009
58443.3103779005,-1184.1801961263,103072.097436939,3172063.3252985
58643.4587011125,-1242.29506429036,103103.978436038,3172260.9181961
58843.6070243245,-1298.92304484049,103135.859435137,3172458.51109369
59043.7553475365,-1371.2392171224,103167.740434236,3172656.10399129
59243.9036707485,-1468.74402872721,103199.621433335,3172853.69688889
59444.0519939605,-1578.77654012044,103231.502432434,3173051.28978649
59644.2003171725,-1705.92822265625,103263.383431533,3173248.88268408
59844.3486403845,-1809.48178100586,103295.264430632,3173446.47558168
60044.4969635964,-1798.76988728841,103327.145429731,3173644.06847928
60244.6452868084,-1745.8603515625,103359.026428831,3173841.66137688
60444.7936100204,-1693.54708862305,103390.90742793,3174039.25427447
60644.9419332324,-1642.14902750651,103422.788427029,3174236.84717207
60845.0902564444,-1594.41822306315,103454.669426128,3174434.44006967
61045.2385796564,-1535.10571289063,103486.550425227,3174632.03296727
61245.3869028684,-1465.50086466471,103518.431424326,3174829.62586486
61445.5352260804,-1392.09526570638,103550.312423425,3175027.21876246
61645.6835492923,-1344.67366536458,103582.193422524,3175224.81166006
61845.8318725043,-1274.73968505859,103614.074421623,3175422.40455766
62045.9801957163,-1184.63279215495,103645.955420722,3175619.99745526
62246.1285189283,-1093.85254923503,103677.836419821,3175817.59035285
62446.2768421403,-1069.94190470378,103709.717418921,3176015.18325045
62646.4251653523,-1138.44665018717,103741.59841802,3176212.77614805
62846.5734885643,-1239.89709472656,103773.479417119,3176410.36904565
63046.7218117763,-1317.11173502604,103805.360416218,3176607.96194324
63246.8701349882,-1413.91204833984,103837.241415317,3176805.55484084
63447.0184582002,-1485.95397949219,103869.122414416,3177003.14773844
63647.1667814122,-1576.86902872721,103901.003413515,3177200.74063604
63847.3151046242,-1655.27677408854,103932.884412614,3177398.33353363
64047.4634278362,-1694.45758056641,103964.765411713,3177595.92643123
64247.6117510482,-1696.07819620768,103996.646410812,3177793.51932883
64447.7600742602,-1648.16515096029,104028.527409911,3177991.11222643
64647.9083974722,-1604.2612101237,104060.408409011,3178188.70512402
64848.0567206842,-1562.52955118815,104092.28940811,3178386.29802162
65048.2050438961,-1487.20547485352,104124.170407209,3178583.89091922
65248.3533671081,-1446.57782999674,104156.051406308,3178781.48381682
65448.5016903201,-1517.44338989258,104187.932405407,3178979.07671441
65648.6500135321,-1591.69956461589,104219.813404506,3179176.66961201
65848.7983367441,-1627.93730672201,104251.694403605,3179374.26250961
66048.9466599561,-1626.6057027181,104283.575402704,3179571.85540721
66249.0949831681,-1613.23142496745,104315.456401803,3179769.4483048
66449.2433063801,-1590.64808146159,104347.337400902,3179967.0412024
66649.391629592,-1566.07030232747,104379.218400002,3180164.6341
66849.539952804,-1536.52043660482,104411.099399101,3180362.2269976
67049.688276016,-1503.56671142578,104442.9803982,3180559.8198952
67249.836599228,-1462.90263875326,104474.861397299,3180757.41279279
67449.98492244,-1426.07947794596,104506.742396398,3180955.00569039
67650.133245652,-1403.66944376628,104538.623395497,3181152.59858799
67850.281568864,-1370.37553914388,104570.504394596,3181350.19148559
68050.429892076,-1316.71598307292,104602.385393695,3181547.78438318
68250.578215288,-1341.17482503255,104634.266392794,3181745.37728078
68450.7265384999,-1444.87197875977,104666.147391893,3181942.97017838
68650.8748617119,-1581.25979614258,104698.028390992,3182140.56307598
68851.0231849239,-1621.89068603516,104729.909390092,3182338.15597357
69051.1715081359,-1561.89238484701,104761.790389191,3182535.74887117
69251.3198313479,-1477.63617960612,104793.67138829,3182733.34176877
69451.4681545599,-1395.41241455078,104825.552387389,3182930.93466637
69651.6164777719,-1315.74091593424,104857.433386488,3183128.52756396
69851.7648009839,-1282.34848022461,104889.314385587,3183326.12046156
70051.9131241958,-1430.51741536458,104921.195384686,3183523.71335916
70252.0614474078,-1569.15984090169,104953.076383785,3183721.30625676
70452.2097706198,-1609.20246378581,104984.957382884,3183918.89915435
70652.3580938318,-1579.4182434082,105016.838381983,3184116.49205195
70852.5064170438,-1539.451171875,105048.719381082,3184314.08494955
71052.6547402558,-1505.74742635091,105080.600380182,3184511.67784715
71252.8030634678,-1485.45831298828,105112.481379281,3184709.27074474
71452.9513866798,-1453.91841634115,105144.36237838,3184906.86364234
71653.0997098917,-1426.32041422526,105176.243377479,3185104.45653994
71853.2480331037,-1396.55740356445,105208.124376578,3185302.04943754
72053.3963563157,-1369.05333455404,105240.005375677,3185499.64233514
72253.5446795277,-1340.71973673503,105271.886374776,3185697.23523273
72453.6930027397,-1311.79302978516,105303.767373875,3185894.82813033
72653.8413259517,-1300.78745524089,105335.648372974,3186092.42102793
72853.9896491637,-1297.99792480469,105367.529372073,3186290.01392553
73054.1379723757,-1282.16934204102,105399.410371173,3186487.60682312
73254.2862955876,-1254.22625732422,105431.291370272,3186685.19972072
73454.4346187996,-1229.33919270833,105463.172369371,3186882.79261832
73654.5829420116,-1222.24224853516,105495.05336847,3187080.38551592
73854.7312652236,-1213.67862955729,105526.934367569,3187277.97841351
74054.8795884356,-1170.56676737467,105558.815366668,3187475.57131111
74255.0279116476,-1110.20907084147,105590.696365767,3187673.16420871
74455.1762348596,-1068.73430379232,105622.577364866,3187870.75710631
74655.3245580716,-1042.8870900472,105654.458363965,3188068.3500039
74855.4728812836,-1032.04274495443,105686.339363064,3188265.9429015
75055.6212044955,-976.470133463542,105718.220362163,3188463.5357991
75255.7695277075,-926.315185546875,105750.101361263,3188661.1286967
75455.9178509195,-886.853337605794,105781.982360362,3188858.72159429
75656.0661741315,-906.807312011719,105813.863359461,3189056.31449189
75856.2144973435,-968.174901326497,105845.74435856,3189253.90738949
76056.3628205555,-1054.30298868815,105877.625357659,3189451.50028709
76256.5111437675,-1117.93995666504,105909.506356758,3189649.09318468
76456.6594669795,-1103.34795125326,105941.387355857,3189846.68608228
76656.8077901915,-1095.14542134603,105973.268354956,3190044.27897988
76856.9561134034,-1088.89292399089,106005.149354055,3190241.87187748
77057.1044366154,-1119.11082967122,106037.030353154,3190439.46477508
77257.2527598274,-1149.95060221354,106068.911352254,3190637.05767267
77457.4010830394,-1199.87178548177,106100.792351353,3190834.65057027
77657.5494062514,-1229.94921875,106132.673350452,3191032.24346787
77857.6977294634,-1252.54792785645,106164.554349551,3191229.83636547
78057.8460526754,-1277.3095703125,106196.43534865,3191427.42926306
78257.9943758874,-1272.53743489583,106228.316347749,3191625.02216066
78458.1426990993,-1224.62323506673,106260.197346848,3191822.61505826
78658.2910223113,-1168.14024353027,106292.078345947,3192020.20795586
78858.4393455233,-1169.63170878092,106323.959345046,3192217.80085345
79058.5876687353,-1195.46759033203,106355.840344145,3192415.39375105
79258.7359919473,-1212.33432006836,106387.721343244,3192612.98664865
79458.8843151593,-1229.87225341797,106419.602342344,3192810.57954625
79659.0326383713,-1240.84578450521,106451.483341443,3193008.17244384
79859.1809615833,-1279.25313313802,106483.364340542,3193205.76534144
80059.3292847953,-1294.00114949544,106515.245339641,3193403.35823904
80259.4776080072,-1266.96317545573,106547.12633874,3193600.95113664
80459.6259312192,-1106.38328552246,106579.007337839,3193798.54403423
80659.7742544312,-1103.30422973633,106610.888336938,3193996.13693183
80859.9225776432,-1155.71751403809,106642.769336037,3194193.72982943
81060.0709008552,-1199.44264729818,106674.650335136,3194391.32272703
81260.2192240672,-1221.50250244141,106706.531334235,3194588.91562462
81460.3675472792,-1256.04012044271,106738.412333334,3194786.50852222
81660.5158704912,-1300.79114786784,106770.293332434,3194984.10141982
81860.6641937031,-1347.16278076172,106802.174331533,3195181.69431742
82060.8125169151,-1395.59385172526,106834.055330632,3195379.28721501
82260.9608401271,-1429.92787679036,106865.936329731,3195576.88011261
82461.1091633391,-1463.14732869466,106897.81732883,3195774.47301021
82661.2574865511,-1444.4467569987,106929.698327929,3195972.06590781
82861.4058097631,-1337.36681111654,106961.579327028,3196169.65880541
83061.5541329751,-1209.06890869141,106993.460326127,3196367.251703
83261.7024561871,-1136.08798217773,107025.341325226,3196564.8446006
83461.850779399,-1089.93430074056,107057.222324325,3196762.4374982
83661.999102611,-1094.93000284831,107089.103323425,3196960.0303958
83862.147425823,-1146.31138102214,107120.984322524,3197157.62329339
84062.295749035,-1247.41759236654,107152.865321623,3197355.21619099
84262.444072247,-1318.40235392253,107184.746320722,3197552.80908859
84462.592395459,-1376.24248250326,107216.627319821,3197750.40198619
84662.740718671,-1434.36822509766,107248.50831892,3197947.99488378
84862.889041883,-1512.9052734375,107280.389318019,3198145.58778138
85063.0373650949,-1594.19468180339,107312.270317118,3198343.18067898
85263.1856883069,-1661.15585327148,107344.151316217,3198540.77357658
85463.3340115189,-1717.05476888021,107376.032315316,3198738.36647417
85663.4823347309,-1776.3960164388,107407.913314415,3198935.95937177
85863.6306579429,-1825.0783589681,107439.794313515,3199133.55226937
86063.7789811549,-1895.72418212891,107471.675312614,3199331.14516697
86263.9273043669,-1998.77574666341,107503.556311713,3199528.73806456
86464.0756275789,-2126.77755737305,107535.437310812,3199726.33096216
86664.2239507909,-2263.63909912109,107567.318309911,3199923.92385976
86864.3722740028,-2342.37945556641,107599.19930901,3200121.51675736
87064.5205972148,-2353.17329915365,107631.080308109,3200319.10965495
87264.6689204268,-2301.08827718099,107662.961307208,3200516.70255255
87464.8172436388,-2223.56772867839,107694.842306307,3200714.29545015
87664.9655668508,-2106.87362670898,107726.723305406,3200911.88834775
