x,z
37812.585905982,948.393651326497
37972.1326819567,1010.77831013997
38131.6794579313,1067.9799601237
38291.2262339059,1132.68387858073
38450.7730098805,1193.38936360677
38610.3197858551,1256.52335611979
38769.8665618297,1328.39733886719
38929.4133378043,1404.82801310221
39088.9601137789,1491.2082417806
39248.5068897535,1517.21477254232
39408.0536657281,1460.95465087891
39567.6004417027,1422.21669514974
39727.1472176773,1396.35077921549
39886.6939936519,1370.45909627279
40046.2407696266,1347.03135172526
40205.7875456012,1325.8855082194
40365.3343215758,1307.15231323242
40524.8810975504,1292.25909423828
40684.427873525,1277.53196207682
40843.9746494996,1274.45728556315
41003.5214254742,1265.23554484049
41163.0682014488,1250.13861083984
41322.6149774234,1219.99146525065
41482.161753398,1185.13994344076
41641.7085293726,1134.62646484375
41801.2553053472,1083.7883199056
41960.8020813218,1017.26593017578
42120.3488572965,950.313262939453
42279.8956332711,888.170893351237
42439.4424092457,830.728083292643
42598.9891852203,758.175598144531
42758.5359611949,661.84125773112
42918.0827371695,569.531066894531
43077.6295131441,622.901178995768
43237.1762891187,695.175796508789
43396.7230650933,753.544769287109
43556.2698410679,804.726308186849
43715.8166170425,812.167709350586
43875.3633930171,822.511805216471
44034.9101689918,823.422704060872
44194.4569449664,776.123255411784
44354.003720941,664.999059041341
44513.5504969156,559.010281880697
44673.0972728902,492.954315185547
44832.6440488648,450.929183959961
44992.1908248394,424.823918660482
45151.737600814,455.138735453288
45311.2843767886,518.930585225423
45470.8311527632,463.841044108073
45630.3779287378,427.995862325033
45789.9247047124,480.721364339193
45949.471480687,540.814170837402
46109.0182566617,610.126276652018
46268.5650326363,668.690724690755
46428.1118086109,721.662938435872
46587.6585845855,774.260030110677
46747.2053605601,837.167383829753
46906.7521365347,890.518056233724
47066.2989125093,931.195576985677
47225.8456884839,970.140029907227
47385.3924644585,1017.86296081543
47544.9392404331,1073.99434407552
47704.4860164077,1126.59796142578
47864.0327923823,1183.89278157552
48023.5795683569,1236.73563639323
48183.1263443315,1287.03328450521
48342.6731203062,1342.84623209635
48502.2198962808,1401.2987874349
48661.7666722554,1457.42522176107
48821.31344823,1507.8601175944
48980.8602242046,1551.26612345378
49140.4070001792,1590.72882080078
49299.9537761538,1573.99916585286
49459.5005521284,1529.58902994792
49619.047328103,1482.55013020833
49778.5941040776,1453.94123331706
49938.1408800522,1434.13696289063
50097.6876560268,1400.22901407878
50257.2344320015,1361.06069946289
50416.7812079761,1309.28688557943
50576.3279839507,1269.84612019857
50735.8747599253,1222.57831827799
50895.4215358999,1168.28388977051
51054.9683118745,1116.19361368815
51214.5150878491,1061.52155049642
51374.0618638237,1018.74425760905
51533.6086397983,958.461858113607
51693.1554157729,877.419489542643
51852.7021917475,789.940368652344
52012.2489677221,774.439249674479
52171.7957436967,833.1669921875
52331.3425196714,869.868448893229
52490.889295646,913.754399617513
52650.4360716206,919.23518371582
52809.9828475952,902.014139811198
52969.5296235698,905.986679077148
53129.0763995444,905.714096069336
53288.623175519,881.90326944987
53448.1699514936,845.224049886068
53607.7167274682,826.066864013672
53767.2635034428,768.091318766276
53926.8102794174,772.411092122396
54086.357055392,806.430358886719
54245.9038313666,819.054565429688
54405.4506073413,847.23232014974
54564.9973833159,876.962066650391
54724.5441592905,894.971104939779
54884.0909352651,917.415924072266
55043.6377112397,921.827453613281
55203.1844872143,898.673868815104
55362.7312631889,876.807952880859
55522.2780391635,911.554514567057
55681.8248151381,950.166783650716
55841.3715911127,991.623179117839
56000.9183670873,1032.57467142741
56160.4651430619,1071.71719360352
56320.0119190365,1109.91931152344
56479.5586950112,1153.47489420573
56639.1054709858,1180.93065388997
56798.6522469604,1185.64242045085
56958.199022935,1175.30749511719
57117.7457989096,1189.3398844401
57277.2925748842,1220.77245076497
57436.8393508588,1275.58861287435
57596.3861268334,1332.30176798503
57755.932902808,1385.17805989583
57915.4796787826,1440.18786621094
58075.0264547572,1484.30975341797
58234.5732307318,1531.53958129883
58394.1200067064,1568.23541259766
58553.6667826811,1617.04047648112
58713.2135586557,1660.86432902018
58872.7603346303,1707.97296142578
59032.3071106049,1750.90169270833
59191.8538865795,1789.39446004232
59351.4006625541,1834.50871785482
59510.9474385287,1877.8219909668
59670.4942145033,1906.27197265625
59830.0409904779,1926.22559611003
59989.5877664525,1948.36461385091
60149.1345424271,1985.86325073242
60308.6813184017,2029.40235392253
60468.2280943763,2081.60306803385
60627.774870351,2146.52117919922
60787.3216463256,2202.18048095703
60946.8684223002,2238.79823811849
61106.4151982748,2253.35009765625
61265.9619742494,2228.67159016927
61425.508750224,2187.09979248047
61585.0555261986,2161.39493815104
61744.6023021732,2139.47580973307
61904.1490781478,2106.25387573242
62063.6958541224,2078.65090942383
62223.242630097,2053.60571289063
62382.7894060716,2015.13853963216
62542.3361820463,1984.35244750977
62701.8829580209,1958.17668660482
62861.4297339955,1950.83257039388
63020.9765099701,1941.20663452148
63180.5232859447,1940.44007364909
63340.0700619193,1938.63919067383
63499.6168378939,1929.46867879232
63659.1636138685,1910.42842610677
63818.7103898431,1923.97861735026
63978.2571658177,1946.74939982096
64137.8039417923,1957.79503377279
64297.3507177669,1967.84916178385
64456.8974937415,2000.88655598958
64616.4442697162,2050.07791137695
64775.9910456908,2080.65552775065
64935.5378216654,2104.20871988932
65095.08459764,2128.73492431641
65254.6313736146,2167.38157145182
65414.1781495892,2207.05645751953
65573.7249255638,2237.83850097656
65733.2717015384,2240.96858723958
65892.818477513,2222.15000406901
66052.3652534876,2171.25079345703
66211.9120294622,2103.42201741536
66371.4588054368,2045.43317667643
66531.0055814114,1999.9491780599
66690.5523573861,1950.72254435221
66850.0991333607,1889.88770548503
67009.6459093353,1816.72846476237
67169.1926853099,1745.79670206706
67328.7394612845,1685.16594441732
67488.2862372591,1617.40125528971
67647.8330132337,1556.82177734375
67807.3797892083,1483.95887247721
67966.9265651829,1418.85878499349
68126.4733411575,1348.38478597005
68286.0201171321,1286.80173746745
68445.5668931067,1221.51487223307
68605.1136690813,1152.83619181315
68764.660445056,1089.06517028809
68924.2072210306,1037.83851623535
69083.7539970052,997.073506673177
69243.3007729798,971.873194376628
69402.8475489544,943.634958902995
69562.394324929,900.893030802409
69721.9411009036,857.159159342448
69881.4878768782,820.908655802409
70041.0346528528,779.653778076172
70200.5814288274,714.456425984701
70360.128204802,643.49772644043
70519.6749807766,615.38503519694
70679.2217567512,665.164932250977
70838.7685327259,757.661336263021
70998.3153087005,828.579193115234
71157.8620846751,869.668869018555
