DBID,X,Y,PX,PY,u_location,u_scale,u_mean,u_sd,xobs,zobs
1041,-442985.610898369,3450278.17335662,-399319.717498974,3437418.34453874,-0.51173733626,0.10490728841,0.602760967282,0.0634083993209,110621.829174707,-2492.337402
1071,-439063.704119161,3433037.30007798,-403678.989198222,3422616.32065381,-1.40944466007,0.105400416801,0.245639556222,0.0259625843351,95191.2374544354,-1538.71167
1072,-442851.417788315,3442111.41548573,-401522.201788384,3429939.75010664,-1.10349061392,0.106103870153,0.333583657406,0.0354943692572,102825.656285081,-1606.994629
1073,-431789.366421566,3435998.90849551,-402295.820115688,3427312.90834301,-0.815722011794,0.10508662447,0.444768920051,0.046868599588,100087.265705295,-1907.335938
1074,-438530.719085127,3443211.56236317,-400879.222326799,3432123.00410054,-0.93982131519,0.104434502691,0.392834045447,0.0411375443932,105101.622143768,-1828.497559
1075,-435190.557327278,3445979.469987,-399862.536719449,3435575.18732786,-0.772628807745,0.104181102611,0.464310413104,0.0485039228924,108700.402306429,-2013.329834
1076,-426279.723250391,3440071.72766613,-400752.354534815,3432553.78708833,-0.74780389376,0.104980506028,0.476020936994,0.0501109222187,105550.698327964,-2010.076294
1077,-424280.19690012,3443823.81173694,-399575.954193174,3436548.28597634,-0.570451467723,0.104322830421,0.568354553411,0.0594540454945,109714.823581863,-2199.852539
1078,-422462.802459639,3448598.4357134,-398136.98129112,3441434.35703029,-0.613085692806,0.104018725272,0.544615223711,0.0568037645705,114808.381607155,-2321.93457
1079,-433897.035447831,3450654.89944165,-398492.256358543,3440228.01101734,-0.577900976454,0.104424484915,0.564142308132,0.059071231743,113550.808119653,-2649.606689
1080,-434505.718045451,3454789.69246734,-397420.305496503,3443867.84889809,-0.462895997474,0.104158576981,0.6328818704,0.0660992716578,117345.211689216,-2867.064697
1081,-432676.318512556,3458244.31052999,-396338.096542311,3447542.51840566,-0.306110282245,0.106388397681,0.740484159845,0.0790023644409,121175.926010382,-2993.186768
1083,-416611.844265191,3470952.00357919,-391612.185425934,3463589.47625752,-0.578643311039,0.105858045838,0.563808655635,0.0598512762459,137904.317809335,-3947.785645
1085,-430847.831811993,3478599.72149919,-390675.839373102,3466768.86437433,-1.287595693,0.10510078905,0.277461635704,0.0292421530648,141218.718619136,-4203.100586
1086,-432778.597918523,3481179.71228378,-390130.75728591,3468619.7052098,-1.75555351917,0.108906459523,0.173839431949,0.0189885130214,143148.155397064,-4404.555176
1087,-424944.534131254,3487258.45080188,-387858.172509066,3476336.3277257,-1.09589317567,0.104910888007,0.336085385276,0.0353562568212,151192.464231319,-4347.436035
1088,-435129.408821665,3486218.49901946,-388952.864787621,3472619.2707557,-1.30370157245,0.105923470973,0.273052367023,0.0290039708887,147317.562464441,-4699.120117
1096,-422008.22639337,3491202.26457694,-386555.04789439,3480761.12227907,-1.87218006049,0.105532897803,0.154646801194,0.0163658713265,155805.157652831,-4893.333008
1099,-416429.716067767,3481007.69114574,-388872.5545793,3472891.9662204,-1.47028442035,0.105843243723,0.231151249212,0.0245344795122,147601.837940042,-4626.284668
1100,-431404.249038252,3470248.31166786,-392983.482708283,3458933.19958401,-0.613101943543,0.105784210485,0.544707244909,0.0577830025365,133050.312381158,-3720.418457
1102,-417300.23159656,3460146.63603392,-394595.384865729,3453459.94260882,-0.765296860308,0.105015242115,0.467768034009,0.0492585189812,127344.633588791,-2564.79248
1103,-414258.239557962,3465100.48258802,-393010.106228914,3458842.79870619,-0.773541927265,0.104274706803,0.46389116149,0.0485039032923,132956.072630725,-3063.483154
1104,-410137.365610331,3457060.89892351,-394859.945304633,3452561.6205482,-0.374540284984,0.106751356221,0.691534416065,0.0740330537861,126408.164288478,-3130.279785
1106,-402866.999115231,3459651.86084558,-393577.538503764,3456916.06720954,-0.915461447328,0.104744315781,0.402533980742,0.0422790580491,130947.522495244,-4161.623535
1109,-406783.096914336,3474238.01892231,-389937.231976283,3469276.82558519,-0.9798134171,0.106137083029,0.377501447107,0.040180006924,143833.180384358,-4423.39502
1110,-400976.015393199,3467663.06555448,-391255.577803888,3464800.34699539,-0.80256679365,0.106205214992,0.450711866853,0.0480032506597,139166.608164184,-4029.200439
1111,-396826.320271052,3464767.08629603,-391709.197954704,3463260.06761611,-1.37780466212,0.106367500743,0.253561815003,0.0270472037,137560.920832392,-4866.805176
1112,-390418.666837641,3481418.03381492,-386685.383892686,3480318.5629038,-2.08005725666,0.106676895323,0.125635895113,0.0134406676137,155343.804996949,-4823.658691
1113,-395949.268978759,3489626.58388792,-384902.26666562,3486373.18523652,-2.11887044219,0.106508611922,0.12085081838,0.012908243614,161655.536822468,-4965.560547
1114,-386488.055852956,3484831.69334387,-385446.574943263,3484524.97189211,-2.6299150365,0.106700687815,0.0724960995333,0.00775745290184,159728.839111996,-4826.116699
1115,-403628.371155406,3478526.67222835,-388523.223563193,3474078.1290478,-1.55394259689,0.103971984213,0.212558611433,0.0221600019105,148838.371163171,-4325.876465
1117,-408152.431930637,3481972.62539214,-387950.438777142,3476023.03513968,-1.77726540956,0.105339553668,0.170040744219,0.017961820984,150865.867677937,-4769.060059
1118,-402460.001463271,3491557.68953765,-384898.564353082,3486385.75653796,-1.64081765105,0.106047691651,0.194914438311,0.0207284775667,161668.641964139,-4934.094238
1119,-405100.809696025,3493463.59187217,-384592.8296501,3487423.88691575,-1.72675368559,0.106086607912,0.178864543221,0.0190286463382,162750.856540775,-4744.621094
1120,-413712.794158385,3489210.26829384,-386432.812931247,3481176.17437236,-2.25767184363,0.105729291263,0.105179958844,0.0111517534261,156237.834930212,-5021.344727
1121,-410991.803828742,3500885.44961108,-383051.669576552,3492656.93724915,-2.30292395272,0.107217438147,0.100542358446,0.0108109487022,168206.128318076,-5060.981934
1122,-417925.934086032,3494502.80648801,-385334.788023842,3484904.54737294,-2.45053346462,0.10491313363,0.0867235260614,0.00912353047362,160124.533262822,-5060.552734
1123,-420555.59857155,3499558.98867185,-384174.436934094,3488844.55059603,-2.82856752689,0.105933219132,0.0594299718406,0.00631331167944,164231.848693784,-4996.905762
1124,-421588.935340391,3507329.70804732,-382151.040770456,3495715.04649744,-3.36771848835,0.106367641556,0.034663727673,0.00369755261284,171394.100153091,-5227.767578
1125,-422764.124071057,3502368.45528723,-383589.335065714,3490831.27967106,-2.72878389535,0.106020616258,0.0656666751441,0.00698163118335,166302.944204371,-5136.116211
1126,-387561.253414109,3477701.71697547,-387464.454114321,3477673.20908686,-1.78169870573,0.105561795284,0.169292539185,0.0179207250909,152586.116249642,-4883.307129
1128,-380671.560316581,3468660.4000318,-389364.781069349,3471220.59798159,-1.73866495788,0.10523391056,0.176730753732,0.0186496768918,145859.495061261,-4826.809082
1129,-386733.084281958,3463610.37383815,-391217.116265758,3464930.9441789,-1.71591488011,0.106111890776,0.180814250784,0.0192406777738,139302.751156125,-4964.880371
1131,-410154.052840817,3451697.23821007,-396314.831147323,3447621.51667786,-0.629989642121,0.104590668467,0.535518395244,0.0561637534783,121258.278943631,-3282.36377
1132,-416544.063384142,3449656.71110056,-397377.807829472,3444012.15086545,-0.661202537863,0.104105954793,0.519035232403,0.0541813971365,117495.641438556,-2842.667969
1140,-425787.76438977,3433379.63387911,-402526.650677387,3426529.11698442,-0.730936203131,0.104647730961,0.484101526226,0.0507991398598,99270.1906524238,-2120.977051
1141,-414977.496636546,3435896.94354344,-400981.680630146,3431775.1041856,-0.862612142391,0.105989585502,0.424435492345,0.0451123782074,104738.948661505,-2382.580566
1143,-422751.416859333,3436232.85859733,-401511.091821435,3429977.47429716,-0.768601069344,0.107022509324,0.466324208395,0.0500504354865,102864.982433079,-2245.47168
1144,-412740.123694451,3424016.83412902,-404022.627676944,3421449.48698967,-1.21155709332,0.104631553944,0.299367545219,0.0314092172954,93974.854207335,-1805.670898
1145,-411920.143276798,3433830.59623338,-401297.651099984,3430702.21798714,-0.724795055158,0.105680312351,0.487136508159,0.0516248117904,103620.502358522,-2113.598389
1146,-406286.935103576,3427503.72720397,-402562.642985578,3426406.90413735,-0.555619688649,0.105008276158,0.576888472558,0.0607454429112,99142.7880377044,-2296.70459
1147,-400300.351057192,3430102.0369257,-401380.704880581,3430420.20664925,-0.721685613562,0.104922170585,0.488614578838,0.051407920218,103326.515411242,-2548.499512
1148,-408085.980352174,3440737.94302153,-399119.749238914,3438097.342125,-0.690880719441,0.104857575762,0.503897117424,0.0529830017606,111329.660388472,-2821.974854
1150,-402702.191123861,3446411.258815,-397152.593015103,3444776.87380348,-0.778372478768,0.104931375748,0.46168742693,0.0485791566945,118292.838330525,-3785.739502
1152,-386539.720452403,3446580.03036097,-395816.913027643,3449312.21099763,-0.990280368028,0.104512925273,0.373506865798,0.0391431360179,123020.768585249,-4614.898926
1153,-390751.545980989,3456272.76452713,-393526.328496375,3457089.95216208,-1.4480960411,0.105801706733,0.236336405827,0.02507493449,131128.791471012,-4822.407227
1154,-396332.689043226,3453073.42251527,-394838.787924555,3452633.46099928,-0.987658163472,0.105931350249,0.374543458766,0.0397874602378,126483.055443783,-4649.649902
1155,-391945.702571112,3440819.718935,-397809.416336354,3442546.61261306,-0.86361969195,0.105530528674,0.423987482874,0.0448684867251,115967.869115064,-3432.810303
1156,-388330.743779124,3440446.60944959,-397622.015692059,3443182.93652317,-0.701311659209,0.104784684163,0.498664504914,0.052396161909,116631.214515335,-3787.413574
1157,-384989.19386226,3435903.96350158,-398586.381990455,3439908.40491158,-1.15133154145,0.104674044035,0.317952520578,0.0333727477178,113217.629942962,-3780.908447
1158,-424582.788555097,3421386.85764045,-405680.527113336,3415820.04502107,-1.69004354654,0.106950759054,0.185569776484,0.0199037182435,88106.3580269632,-1471.848999
1160,-420940.031896297,3420593.38934074,-405604.825286349,3416077.09260344,-1.25473667685,0.107223850707,0.286794829182,0.0308398444327,88374.3211330287,-1667.734619
1161,-417665.432609374,3419697.73290136,-405586.199488148,3416140.33700041,-1.96106933794,0.109328927691,0.141551321616,0.0155220139744,88440.2512028488,-1665.685547
1162,-412990.015035191,3414821.77684485,-406534.435645541,3412920.5757149,-1.48469098873,0.104028509517,0.227801641222,0.0237621241508,85083.7627780404,-1930.473511
1163,-418844.21460152,3413346.89887433,-407401.357597568,3409976.91899296,-1.47224441979,0.105247862818,0.230684139995,0.0243464034792,82015.1036950619,-1852.658203
1166,-449309.981914405,3384517.27950063,-417645.698156716,3375191.98607218,-1.35047714754,0.104434584347,0.26053349241,0.0272830643372,45753.0288537754,-1172.31665
1167,-449565.611758621,3392752.97126099,-415434.224744369,3382701.10331212,-1.66589704375,0.104956928007,0.190065017995,0.0200037050419,53581.0207020551,-1284.111328
1168,-446409.711046453,3385097.37377479,-417257.01889742,3376511.75691386,-1.53295110557,0.104177825441,0.217072344564,0.0226756216626,47128.8437545441,-1245.382324
1169,-435048.408231701,3395592.12561753,-413506.180441852,3389247.82941363,-1.74363327144,0.104230051841,0.17583638982,0.018377325746,60405.7534792941,-1553.939453
1170,-441984.53587594,3401223.76425752,-412533.583543505,3392550.30824794,-1.72797552418,0.10588800702,0.178642372763,0.0189692319485,63848.4720529921,-1759.582764
1171,-438249.111306638,3404383.08081998,-411379.279652844,3396469.77804445,-1.86571735285,0.105184579822,0.155643762787,0.0164167105838,67934.3821055779,-1739.840698
1172,-434039.092347645,3404174.12372092,-411099.901308776,3397418.41469918,-1.88365152191,0.105237849824,0.152878159284,0.0161332169631,68923.3026088668,-1771.50769
1173,-427847.891653085,3396522.42697919,-412679.388052425,3392055.22513028,-1.96856574339,0.105467607689,0.140435912192,0.0148527237535,63332.3652343901,-1772.220947
1174,-424148.209949189,3402917.00945218,-410651.178588399,3398942.06472216,-2.04527166934,0.104943528604,0.130059258568,0.0136865431505,70511.6544188606,-1888.52478
1176,-431108.979013611,3408485.24389253,-409697.730907599,3402179.52187508,-2.38067153222,0.114000702956,0.0930914019245,0.0106470591875,73886.5901659486,-1783.629761
1177,-437236.744471996,3390940.99603686,-414941.291550865,3384374.87118146,-1.6667842214,0.10508993201,0.189899123931,0.0200117123342,55325.8651116514,-1513.37207
1179,-441428.383565066,3381395.94293481,-417862.543317339,3374455.68251775,-1.50216826065,0.105062880473,0.223879088528,0.0235864399128,44985.4581743261,-1666.011475
1180,-431367.655509458,3378911.07693819,-417732.986214401,3374895.59713295,-1.92583130595,0.106824525102,0.146588554382,0.0157040329053,45444.0537604296,-1896.827515
1181,-439447.863637393,3379059.8579599,-418337.555938876,3372842.7644308,-1.18744108701,0.104503119134,0.306670733569,0.0321357460046,43304.0475326867,-1936.024658
1195,-445512.19671084,3369725.19115322,-421351.254508745,3362609.67016855,-1.38727853152,0.105180435817,0.251139411564,0.0264881780722,32636.4049978929,-1153.452637
1197,-439563.193601751,3367522.48675492,-421473.392360997,3362194.94781789,-1.71132411257,0.106194249604,0.181647823315,0.019344466535,32204.0714656642,-1174.84021
1198,-432482.028740551,3365388.05367598,-421486.669706806,3362149.86423436,-1.2781194505,0.105251394056,0.280107863691,0.0295635805148,32157.073408088,-1331.961914
1200,-436503.669473866,3372156.64448838,-419973.350258231,3367288.38097952,-1.24004894942,0.104139479622,0.290943428698,0.0303810307486,37513.7972290259,-1635.193359
1201,-444830.623367505,3357491.89341256,-424612.085632518,3351537.43069627,2.62353487869,0.106883897243,13.863326365,1.48600842694,21093.9829579062,-883.658936
2007,-467561.144379476,3354750.89192385,-427169.043497755,3342855.21173742,2.43447342569,0.111634446586,11.4811269279,1.28569282055,12043.0736348585,-523.899719
2008,-464111.400419603,3353730.9071203,-427170.13226149,3342851.51481098,2.33702690533,0.110359849651,10.4136407107,1.15275597572,12039.2197184658,-533.922424
2009,-461994.103963057,3353186.12696479,-427148.784350134,3342924.00221613,2.34503946135,0.114972163482,10.5028721782,1.21153943799,12114.785300733,-529.780518
2011,-456961.376949755,3351856.62036248,-427107.414185029,3343064.47572047,2.18321309321,0.112567991115,8.9311830768,1.00855864598,12261.2240114096,-438.306152
2012,-447088.668072935,3350035.71264002,-426812.930143958,3344064.40417422,2.46390165481,0.116375517767,11.8304094124,1.38144468896,13303.6144195806,-591.377991
2013,-443571.357113036,3350615.34175338,-426375.130360836,3345550.965071,3.06329769476,0.108239776431,21.5237207868,2.3365630805,14853.3021139121,-816.662048
2014,-443675.182209576,3347069.04231695,-427344.465191322,3342259.56267555,2.42454109255,0.116425219714,11.3738687398,1.32870520931,11422.1303399572,-564.287292
2015,-439319.588980234,3347263.79484109,-426944.062964376,3343619.13916808,2.94803284521,0.107518970766,19.1789439838,2.06807433521,12839.441238234,-824.550964
2016,-438629.55966656,3342920.42519076,-428066.045805899,3339809.41636012,2.48499411342,0.110798665522,12.0749406638,1.34200392411,8867.9385792728,-550.163208
2017,-431103.093602954,3342960.81913549,-427454.404300343,3341886.26148446,3.48771046416,0.109940428531,32.9092546009,3.62901790629,11032.976916534,-957.826477
2018,-434971.356354386,3352088.74991567,-425289.461607116,3349237.38242059,2.88351126996,0.10705690915,17.979673339,1.93037670585,18696.2631491253,-1060.596436
2019,-429384.534461773,3348822.84620318,-425728.632905607,3347746.16450661,3.1742665041,0.107362146319,24.0474706208,2.58924578541,17141.7206773981,-1028.815063
2020,-428228.334773276,3339640.03851047,-428124.899708875,3339609.57635526,3.15190085332,0.106934784845,23.5145264605,2.5217263989,8659.61237007705,-859.219666
2022,-418592.083110877,3336866.25801263,-428107.516424134,3339668.60176448,3.669388614,0.114710494078,39.4868562247,4.54449825588,8721.14429285921,-963.913452
2023,-420774.991542642,3342738.85958548,-426690.259336516,3344480.93618851,3.44600146509,0.106152305238,31.5519571721,3.35877045186,13737.8344627945,-1162.791138
2024,-417871.219665749,3332395.33669425,-429261.604911772,3335749.86337469,2.38298713445,0.116034217674,10.9104288199,1.27025632955,4635.99670619172,-480.215576
2025,-420302.252977831,3331998.14511541,-429563.267158256,3334725.5611321,1.89467302258,0.110629593083,6.69119495327,0.74251490551,3568.19747640185,-408.151764
2026,-415361.947987146,3333531.2199995,-428753.512655084,3337475.10424934,2.99960636951,0.108079044387,20.1952395225,2.18907174876,6434.49992188846,-735.285095
2027,-412573.296333464,3332833.59149833,-428720.005176329,3337588.87979147,3.01806584795,0.108769258946,20.5730347129,2.24434854066,6553.10694157167,-720.408264
2028,-409637.706924201,3332283.08906767,-428634.899230361,3337877.85931187,2.9697891334,0.109094848059,19.6041244719,2.14508834797,6854.35797518575,-787.677124
2029,-406141.079098112,3328080.60974784,-429494.703325947,3334958.37146224,2.69870209995,0.109935848523,14.9505045038,1.64857500688,3810.89409549895,-552.852417
2030,-399953.828734751,3332726.71891603,-427741.795442716,3340910.41715834,3.06764841305,0.107027802906,21.614748624,2.32001980349,10015.6933682884,-944.025574
2031,-388464.391199873,3324582.08089368,-429032.011909619,3336529.45256668,2.87207664071,0.108657839759,17.7783229574,1.93747004322,5448.69114748273,-736.86853
2033,-382682.554575248,3322118.89950726,-429238.080844229,3335829.73997649,3.08834417353,0.112624720614,22.0803116828,2.49469562428,4719.26526729632,-780.421692
2046,-381146.478531416,3326609.89509604,-427898.423639776,3340378.58191753,2.93182527074,0.106856518127,18.869265388,2.022073413,9461.27374788849,-744.030396
2047,-383579.416381251,3330363.08634208,-427075.482623327,3343172.90019401,2.97131678292,0.107280319417,19.6302416094,2.11201249088,12374.2527294191,-604.431274
2048,-381111.632629963,3338166.96664191,-424763.671931055,3351022.71535702,3.20561473769,0.113256728348,24.8293961773,2.82113807278,20557.4102355598,-935.926392
2049,-388873.552979528,3330456.86392378,-427472.599164319,3341824.4803362,3.21447934643,0.106372572794,25.0315469796,2.67021994959,10968.5722322687,-872.141296
2052,-394843.940010259,3337886.25758054,-425935.733280315,3347042.94963392,4.02393560907,0.10795422877,56.2475602505,6.08989643527,16408.6437903138,-1147.156494
2053,-396576.590955866,3345241.13015419,-424080.844711309,3353341.27348169,-1.2507034439,0.108187046989,0.28798374963,0.0312475003328,22974.4259139353,-946.67041
2054,-399884.001271203,3338326.52552959,-426218.672799805,3346082.22091261,3.39254709279,0.106313169536,29.9101634634,3.18885051156,15407.1177309199,-874.361938
2055,-398820.529853284,3347333.81221885,-423692.818097215,3354658.82824911,-1.06989647339,0.104633569342,0.344927033481,0.0361899549364,24347.9306348543,-1278.379272
2056,-402920.253666229,3349324.71515507,-423480.485701471,3355379.80858945,-0.989215409514,0.105200905415,0.373931821267,0.0394470581135,25099.5274000405,-1342.433838
2057,-405465.995501585,3337724.37825234,-426827.359436029,3344015.40912628,3.18655261068,0.108321096914,24.347260564,2.64507714345,13252.5387972914,-1088.25647
2058,-410638.007706049,3338495.28718333,-427031.226264142,3343323.17384771,3.42090546754,0.106146822757,30.769964682,3.27535562301,12530.9077527162,-1175.886353
2059,-416343.06851633,3347409.9164126,-425070.685046719,3349980.24409472,-1.2716827286,0.105553393089,0.281925629163,0.0298412873791,19470.6704387728,-1321.335205
2060,-417553.214024215,3355056.08619611,-423095.153149195,3356688.21559776,-1.70168802939,0.108118184344,0.183444472676,0.0198917863843,26463.4959023304,-1501.724487
2061,-409699.506948841,3356681.8446385,-422027.759853831,3360312.57813871,-1.86576717957,0.108411851328,0.155689659578,0.0169283199818,30241.7669719123,-1473.688354
2062,-409897.849588466,3362345.26252609,-420508.801454633,3365470.24209185,-1.31663516136,0.104462908295,0.269502149776,0.0282299580931,35618.4510868627,-1823.304688
2063,-428078.921990006,3358226.59363415,-423076.011678778,3356753.21097356,-2.22780320276,0.105343208065,0.108364513802,0.0114472087662,26531.2513062859,-1343.920654
2064,-426350.742338064,3363993.87523851,-421375.148516793,3362528.53742386,-2.10682934918,0.105389293883,0.122300286028,0.0129250133492,32551.8269517934,-1611.071777
2065,-416871.56407945,3365473.60588399,-420217.598338354,3366459.03007753,-1.29127079193,0.104585739499,0.276428880779,0.0289897564578,36649.2279470775,-1836.595825
2066,-422889.585923555,3365641.99740985,-420652.268473567,3364983.09598409,-1.65396097388,0.104752677253,0.192343121225,0.0202038563411,35110.6183232207,-1728.993042
2067,-402193.877336172,3356237.59648338,-421549.11951272,3361937.8142447,-1.38523845922,0.105121701027,0.251650722878,0.02652720341,31936.0187171767,-1807.156616
2068,-385494.673890275,3341441.68423956,-424226.037138613,3352848.26870357,-1.34278863298,0.104977350403,0.262559249266,0.0276388860683,22460.4856915387,-898.87854
2069,-392874.616720666,3351429.76248787,-422108.264841283,3360039.22129626,-1.29381092813,0.105523254899,0.275754762624,0.0291797325414,29956.8020331526,-1433.105713
2071,-379527.569054178,3349737.56397424,-421501.610127991,3362099.13363381,-1.39576634574,0.104889684887,0.249009203154,0.026190499701,32104.1885329659,-1102.38855
2073,-374150.659990237,3355873.42698819,-419409.652550735,3369202.43165264,-1.35413550902,0.105438894528,0.259609466583,0.0274491903638,39509.1280498891,-1143.609497
2074,-390664.234442606,3359586.46587101,-419721.382431407,3368143.94448834,-1.16024739414,0.104166077999,0.31511358803,0.0329133883856,38405.6922359474,-1675.950195
2075,-379359.124705709,3368336.78534914,-416447.770611052,3379259.58115839,-1.38584920252,0.105878792944,0.251517164534,0.0267051420174,49993.3543353895,-1303.213013
2076,-386658.983858601,3364584.59655233,-418047.224158686,3373828.59377144,-1.59704497993,0.105083770283,0.203615130844,0.0214558503942,44331.740109018,-1117.121704
2077,-388838.386527859,3365984.32601341,-417841.837253553,3374525.99051226,-1.22057839805,0.106107640752,0.296725152132,0.0315736345937,45058.7517973105,-1282.513672
2078,-387347.124878871,3376529.21863077,-414865.148417948,3384633.41722994,-1.58599350065,0.104786963862,0.205871447396,0.0216319981757,55595.3903161795,-1259.084595
2079,-392418.258912687,3367590.88227188,-417692.173089488,3375034.1791924,-1.32028943148,0.104970684277,0.268533391616,0.0282659625837,45588.5207060109,-1491.137451
2080,-389980.286684745,3376196.89748771,-415165.362828412,3383614.03115335,-1.9307773643,0.109396010884,0.145905865699,0.0160093937703,54532.716017349,-1001.088989
2082,-394792.34683412,3382742.10753003,-413775.663808993,3388332.79141825,-1.39304061493,0.10407451416,0.249667595791,0.0260545543116,59451.8584021687,-1288.348145
2083,-397776.296721229,3367830.48092752,-418054.872085079,3373802.6250324,-1.10932674383,0.104288365902,0.331579157447,0.0346740850421,44304.6686076704,-1731.03894
2084,-403879.276869288,3370862.69249365,-417720.226546873,3374938.92292601,-0.969632733448,0.104922273743,0.381315412623,0.0401188432323,45489.2193829687,-1736.662842
2086,-409188.52534673,3374487.66940733,-417161.592869372,3376835.77854956,-1.06324905876,0.104385467046,0.347218541081,0.0363435272345,47466.6249666115,-1697.696411
2087,-401498.288143265,3384368.62394193,-413870.085101665,3388012.18138845,-1.30849913707,0.105638989783,0.271737340546,0.0287863316532,59117.6336698186,-1330.053955
2088,-412288.05051719,3377136.45234081,-416691.147906317,3378433.18702971,-1.29319824445,0.104537836927,0.275895208482,0.0289204640977,49131.867386121,-1516.377563
2090,-409408.389594515,3397068.77276259,-411059.653171775,3397555.07832704,-1.30211921705,0.105801916017,0.273481255714,0.0290160044874,69065.7696566715,-1814.307983
2091,-416648.860213956,3399053.59308253,-411099.635289247,3397419.31797562,-1.7476440061,0.107307925285,0.175189591642,0.0188534799073,68924.2442429344,-1870.660522
2092,-405063.814852279,3394529.0188185,-411401.182595868,3396395.40601441,-1.3594057605,0.104809944087,0.258227784398,0.0271393376864,67856.851867822,-1609.220337
2093,-409066.424344911,3405177.39129473,-408834.921992866,3405109.21266865,-1.37763811641,0.104428380063,0.253552222025,0.0265503997565,76940.6902575174,-2004.216675
2094,-396165.859556012,3393972.19180798,-410841.928270161,3398294.36906557,-1.07952956949,0.104000178432,0.34159769972,0.035622501771,69836.4543709816,-1774.712036
2095,-400442.795360582,3402583.38417702,-408849.638477916,3405059.24244926,-1.46061359205,0.105282371594,0.233383698971,0.0246394359013,76888.5980531258,-1618.360718
2096,-395492.939744404,3407512.50001339,-407118.793387669,3410936.37334049,-1.1163270491,0.104123263273,0.329260442736,0.0343768049154,83015.301264407,-1956.798584
2097,-402661.097263114,3405568.43699592,-408217.73294849,3407204.89460973,-1.27366484248,0.108084371972,0.281443453642,0.0305086978518,79125.365316803,-1755.693726
2098,-396318.305302264,3410862.90537441,-406276.705552372,3413795.70515352,-1.05407923141,0.104730101476,0.350429745171,0.0368014096184,85996.0545818311,-2121.220703
2100,-405767.753903897,3415316.47637351,-405823.95605809,3415333.02819521,-1.52090083289,0.10508215856,0.219724738894,0.0231530358243,87598.660035176,-1864.369263
2101,-397697.115523749,3424798.13325335,-402610.297905378,3426245.09058,-0.697425330655,0.104573868508,0.500595202431,0.0524926221174,98974.1030688303,-2884.573242
2102,-406755.376783184,3421971.22838235,-404099.338988701,3421189.01167471,-1.27909838557,0.105948104807,0.279854379276,0.0297334414483,93703.3178100378,-2083.814697
2103,-395630.073758927,3420781.36827963,-403533.870028534,3423109.07668374,-0.683340923432,0.104576217308,0.507695799414,0.0532383959782,95704.9183655449,-2849.175293
2104,-391456.957478004,3414311.58047671,-404954.124338179,3418286.56511199,-0.554375452178,0.10482203691,0.577595419036,0.0607114208772,90677.6188753885,-2779.122559
2106,-389840.336502351,3424677.73949836,-402015.867320122,3428263.4955632,-0.472089374096,0.105931503579,0.627207010614,0.0666278097662,101078.219604789,-3491.119141
2107,-385105.761186997,3421297.43641665,-402554.059535353,3426436.04947263,-0.801019910041,0.104140585698,0.451311595356,0.0471275736913,99173.171029431,-3254.630127
2109,-392814.477781359,3395379.11556966,-410193.174307347,3400497.23053316,-1.10568545602,0.104141024321,0.332783623478,0.0347506053787,72132.8603345781,-1858.032227
