DBID,X,Y,PX,PY,u_location,u_scale,u_mean,u_sd,xobs,zobs
309,-597001.098994897,3517356.55740481,-625495.71186968,3530829.00211911,-1.40222915469,0.104493613857,0.247394834838,0.0259219078408,78722.6250903504,-2056.272461
310,-602489.197450946,3527140.78272702,-622717.554419559,3536704.88602326,-1.47964635388,0.105530040696,0.228989744761,0.0242327331904,85222.1766497086,-2094.601318
311,-596822.016097662,3522979.65705189,-623290.096219875,3535493.94344375,-1.25795898067,0.104601786581,0.285792797844,0.0299763967011,83882.7043491443,-2261.713867
312,-598619.590243464,3530020.86993689,-620897.630818032,3540554.07743484,-1.12162096407,0.104270914277,0.327527010569,0.0342445789526,89479.9221139582,-2301.10376
313,-592429.485489745,3524057.8521339,-622070.92572497,3538072.5245415,-1.29528536891,0.104287499181,0.275312784999,0.0287899252316,86734.9766316041,-2376.366943
314,-590916.712049621,3526576.01832159,-620821.458664606,3540715.18375739,-1.14282325272,0.10412644393,0.320650961576,0.0334789506075,89658.1282982611,-2483.589111
315,-593043.012385756,3536138.37966068,-617514.822257348,3547708.81604467,-1.00369666259,0.104405186602,0.368525105382,0.038581022071,97394.0663085753,-2952.064697
316,-588019.781983358,3532874.80541104,-617858.181405675,3546982.60144768,-1.06979673877,0.106429171337,0.345026810108,0.0368251493003,96590.7711289486,-2940.397217
317,-585732.061569524,3537054.91597524,-615824.91481573,3551283.01949209,-0.897976234499,0.105376505478,0.409661475214,0.0432888109214,101347.636523563,-3153.209473
318,-585382.914014286,3540514.98332366,-614424.073775326,3554245.83908363,-0.969944634392,0.104531223696,0.381180887559,0.039954397996,104624.930461015,-3313.62793
319,-591339.465804178,3543902.59945997,-614203.303061694,3554712.77557158,-0.751605620536,0.104551154268,0.474193340735,0.0497132522684,105141.427694095,-3494.604248
320,-590334.732228571,3547064.98441168,-612797.715551253,3557685.63408546,-0.583824427015,0.105667544648,0.560883751214,0.0594330332398,108429.826087393,-4078.374268
321,-585699.702687153,3553161.87498828,-609594.898904413,3564459.68455632,-0.778934773212,0.105187500436,0.461440312043,0.048672323423,115922.875817317,-4464.201172
323,-574501.978789651,3557861.12435716,-605733.135961984,3572627.42563021,-1.35504053823,0.106785272059,0.259411677422,0.0277805047422,124957.542788135,-5060.834961
324,-582503.437239854,3559869.02615882,-606419.13063145,3571176.52692882,-1.63354879392,0.105595746146,0.196327015601,0.0207892230596,123352.645368283,-5082.834961
325,-615195.229322523,3522016.23974126,-627019.233895938,3527606.70867014,-1.46634675457,0.104607268342,0.232033060742,0.0243388974029,75158.3166811717,-1771.242065
326,-615804.062714021,3526423.99905394,-625427.209119325,3530973.88743084,-1.45147657289,0.104000147223,0.23549430284,0.0245578166825,78882.8885620502,-1767.735962
327,-614553.39110026,3530802.32455091,-623506.820136612,3535035.56604907,-1.2811025194,0.104283904868,0.279245221527,0.0292001348816,83375.6746734451,-1984.154175
328,-605393.495282939,3529168.66306694,-622464.559709066,3537239.97720291,-1.47351305259,0.105148382418,0.230389261013,0.0242921717747,85814.0625289722,-2014.494141
329,-612908.066185744,3535460.04796508,-621406.360747253,3539478.09882083,-1.32123225295,0.104601837858,0.268269963039,0.028138465558,88289.7388849199,-2126.108398
330,-611780.363487147,3542321.31966649,-618548.970418213,3545521.56257108,-1.12594431145,0.104666434706,0.326127529223,0.0342283061445,94974.6572533871,-2646.90332
331,-604530.405800796,3543483.82574093,-616775.158196551,3549273.22707152,-0.984176451589,0.103997677176,0.375773506599,0.0391854767505,99124.5242779556,-2845.499023
332,-597378.597308315,3540785.20553718,-616511.307234674,3549831.27953897,-0.84241606739,0.104702035116,0.433035828625,0.0454642761806,99741.8085613326,-3059.833252
334,-626384.225827984,3518154.03666829,-630555.948143268,3520126.45505148,-1.72486414432,0.143020980744,0.180029123519,0.025880173177,66884.1072405803,-1369.067993
335,-635796.771210962,3518359.65584474,-632196.197320123,3516657.28028003,-1.3846450149,0.104725227756,0.251789633389,0.0264411910865,63046.7134691412,-1635.834106
336,-640777.738254774,3521290.25918952,-631973.78421431,3517127.69047527,-1.24372057084,0.104471341199,0.28988718751,0.0303677258137,63567.053109593,-1707.653564
337,-640662.55814006,3526389.07375602,-629982.439785208,3521339.44192876,-1.32628818457,0.104821732906,0.266923177493,0.028056382685,68225.8408211489,-1578.900146
338,-641145.152031685,3528524.80478964,-629245.315212384,3522898.48186461,-1.42377568688,0.104693718531,0.242126418306,0.025418735448,69950.3576106968,-1545.81604
339,-632165.274395725,3532025.86402116,-626251.769153098,3529229.91894905,-1.26572888274,0.104551378308,0.283579325444,0.029729816317,76953.814868599,-1946.373047
340,-649576.027741143,3537148.98277286,-627453.082827337,3526689.10554699,-1.6190511537,0.104688378694,0.199175023569,0.0209085717533,74143.3189536402,-1891.267212
341,-644699.472377071,3530929.64390375,-628965.416262294,3523490.47629443,-1.38606037744,0.104216258582,0.25142014289,0.0262733732168,70605.1864640586,-1785.431274
342,-643265.512064912,3537633.25957149,-626112.993548606,3529523.43339356,-1.62822138769,0.105854248765,0.197381114715,0.0209522953956,77278.4830030624,-1464.711304
343,-634649.21130508,3538272.21727779,-624291.856906605,3533375.19042106,-1.21784661668,0.104778724726,0.297495159087,0.0312569131696,81539.0663982958,-1947.922119
344,-629678.943146207,3542029.22097789,-621931.977729601,3538366.40359773,-1.37194539234,0.104446243284,0.255000216839,0.0267066172284,87060.0480777627,-1877.762939
345,-632725.356572898,3546938.70429381,-620591.429583902,3541201.70196129,-1.25061929228,0.104238028833,0.287887209582,0.0300904957191,90196.2856550813,-1783.173096
346,-639592.424055569,3554404.26113934,-618961.202097696,3544649.6805652,-1.31056949987,0.104662084859,0.271147473388,0.0284567541053,94010.2334929256,-1844.518555
347,-636206.46325276,3557679.6568519,-617076.885993025,3548635.06399597,-1.13894620702,0.104374069568,0.321904862934,0.0336902336958,98418.6264282893,-1987.298828
348,-631978.019823957,3558176.22897892,-616112.447450265,3550674.87959739,-1.19389912346,0.104507823801,0.304696773897,0.0319303418572,100674.948521996,-2121.889404
349,-624077.080566106,3546427.67448927,-619208.832890124,3544125.93422846,-1.04649573999,0.104356725845,0.353083545632,0.0369471887375,93430.8966007706,-2030.827637
350,-623445.794129316,3559386.7946459,-614085.788999582,3554961.32123484,-1.00645035322,0.107401303851,0.367628326627,0.0395978974043,105416.354050633,-2520.718994
351,-628749.645468169,3565123.44614099,-612838.04568024,3557600.33468828,-0.686953259143,0.104884110414,0.505881452452,0.0532051821127,108335.472992779,-2758.360107
352,-619223.046504497,3566729.41561671,-610476.918494878,3562594.18743897,-0.89023429475,0.104707069667,0.412816328744,0.0433435336462,113859.374411252,-3196.48877
353,-621017.02828559,3556892.47880245,-614605.906614348,3553861.25733431,-0.854802127808,0.103873831381,0.427668360936,0.0445436510163,104199.529117275,-2369.982178
354,-617672.506787898,3547118.35081623,-617771.801283289,3547165.29792183,-0.946873524078,0.104189865343,0.390063489289,0.0407512062309,96792.8590484516,-2357.420898
355,-617524.409932369,3555411.56156845,-614540.053818397,3554000.53791531,-0.834987093517,0.104994758676,0.436278209545,0.0459334584751,104353.592970852,-2417.06543
356,-614646.312433519,3549421.14878352,-616329.050181215,3550216.75851418,-0.971225488572,0.10518218285,0.380718948983,0.0401558627724,100168.202362723,-2358.844238
357,-610878.141407173,3548678.95898456,-615927.391467068,3551066.2783905,-0.746239156438,0.104593407657,0.476747029154,0.0500012846399,101107.890472102,-2706.541748
360,-613310.033834824,3560544.59205804,-611786.550008283,3559824.27865296,-0.652499498642,0.106125477917,0.523683287736,0.0557329901713,110795.466876145,-2567.260742
362,-609383.545933491,3567354.12084442,-608437.806426142,3566906.96884124,-0.819067056193,0.105057226482,0.443282264567,0.0466987997503,118629.915413342,-3166.195557
363,-597630.700320055,3562586.37627658,-608132.887578038,3567551.8810839,-0.843048914557,0.104735656891,0.432763393508,0.045450343715,119343.278788258,-3827.158203
364,-599693.661711878,3566616.68361869,-606952.39333766,3570048.66077711,-0.612044602172,0.10485980609,0.545230404719,0.0573302770094,122105.067246479,-3538.310303
368,-608856.684214738,3580037.23126382,-603440.49788579,3577476.42192068,-0.853545589509,0.104982476604,0.428255658276,0.0450835023548,130321.21264872,-4414.700684
369,-597357.59982662,3576542.3115605,-602690.092956972,3579063.55019616,-0.687992027303,0.107688677899,0.505506894507,0.0545955766301,132076.79908067,-4089.964844
371,-595957.066895517,3595774.41650416,-595002.477704412,3595323.08031095,-1.77131177078,0.106797910433,0.171082587036,0.0183234863817,150062.119423243,-4753.800781
372,-603287.866695181,3597917.06560855,-595513.871181132,3594241.46821642,-2.18467776275,0.1051911306,0.113138202593,0.0119341334978,148865.704774779,-4825.327148
373,-590623.342304704,3592151.7340397,-595427.876242254,3594423.35001623,-1.71791363929,0.106000822031,0.180451081935,0.0191818202932,149066.891550229,-4504.556152
374,-595616.235710781,3579558.54367531,-601206.397308558,3582201.60969628,-0.671911705415,0.104312341477,0.513517498576,0.0537122578789,135547.932930497,-3946.035889
377,-587072.762248806,3586541.05178038,-596947.27095922,3591209.78594661,-1.31363488275,0.105380895524,0.270337982391,0.0285677340003,145512.239058698,-4063.417725
379,-583028.514203567,3586602.98425095,-596184.440441036,3592823.19470542,-1.33537918834,0.104353472964,0.26449462092,0.0276762441276,147296.89539046,-4212.799805
380,-575942.210554791,3582904.83359531,-596318.799274227,3592539.02186083,-1.05396732025,0.105463217089,0.350495968341,0.0370674550995,146982.560375452,-4449.72168
381,-582741.684048379,3593290.16010034,-593547.955178045,3598399.43780845,-1.73269602976,0.105469938928,0.177793222419,0.018804109802,153465.002205845,-4881.271973
383,-584904.937584632,3598140.40860171,-592068.940318976,3601527.5973028,-2.2788227152,0.107085300841,0.10299353246,0.0110607874499,156925.185261042,-4901.47168
384,-585260.349698149,3601182.38690864,-590958.384149053,3603876.45594047,-2.73501071803,0.105842427227,0.0652578190135,0.00692643543483,159523.352289216,-4921.417969
385,-584711.551956039,3606992.60621085,-588612.912904492,3608837.19592048,-2.74033046616,0.104775700019,0.0649042941059,0.00681909919314,165010.626339991,-5089.995117
387,-565436.131920531,3583642.18294793,-594114.372732754,3597201.44818673,-2.24840574241,0.105032002616,0.106151296016,0.0111801029345,152139.857692959,-5300.970703
390,-565267.900343687,3606672.1730278,-585184.312073287,3616088.78651588,-2.57415962407,0.104861464318,0.0766380445246,0.00805852011802,173031.902411983,-4936.643066
391,-558703.555760178,3604277.20155366,-584910.455901737,3616668.00029313,-2.74978007323,0.108406266332,0.0643187483563,0.00699309083301,173672.594071399,-5162.053223
392,-555764.529128724,3606372.73572345,-583563.722204954,3619516.38127735,-2.96099210321,0.104347728021,0.0520501355842,0.00544613162792,176823.302861713,-5161.572754
394,-552594.609622772,3609646.15995034,-581719.639434518,3623416.67003466,-3.21741846178,0.104679829395,0.04027841633,0.00422791467839,181137.569155603,-5100.192871
395,-561188.734569636,3614483.78672525,-581420.444773994,3624049.47545392,-3.43489758679,0.105255560115,0.0324077327245,0.00342056355211,181837.540686113,-4791.860352
397,-563477.38152022,3622024.06734051,-578924.848718094,3629327.73378139,-3.4261918669,0.106611892361,0.032695794461,0.0034956888857,187676.034554037,-5011.078125
398,-567641.550715377,3616026.99635609,-582003.064906737,3622817.21690785,-3.0990198469,0.109334426174,0.0453637097393,0.00497467458221,180474.489937452,-5288.217773
403,-575226.147788775,3613069.81152803,-584531.52256274,3617469.45533926,-3.11310400067,0.105283697031,0.0447098397818,0.00472029187162,174559.115738581,-5182.783691
404,-549487.733980952,3592578.2819102,-587747.427611426,3610667.72251737,-2.81993903236,0.106223632552,0.0599468284414,0.00638577479303,167035.445446594,-5266.639648
405,-548300.188247701,3599554.11127415,-584834.836002091,3616827.93858285,-3.7333286495,0.105486445054,0.0240465208896,0.0025436547744,173849.508247608,-5346.859375
408,-544486.769260846,3590187.57097817,-587757.560077783,3610646.29205598,-2.95740225239,0.109466833135,0.0522659193174,0.00573856735468,167011.74035115,-5607.705566
412,-585712.568129809,3574515.4622413,-601345.726376827,3581906.92465977,-1.3408046804,0.105720979097,0.263101282154,0.0278932288872,135221.969957127,-4619.723145
413,-582916.826891883,3569992.13065509,-602582.85519931,3579290.36117627,-1.75820493398,0.104361718652,0.173295118631,0.0181347319565,132327.683829841,-4984.793945
415,-572246.831732964,3580504.80541066,-596571.067288464,3592005.46766493,-1.16062253057,0.105436944988,0.315037356261,0.0333091073161,146392.374615736,-5082.129883
418,-571637.516104209,3568258.05207733,-601192.173689776,3582231.69306418,-1.78652992004,0.105773044353,0.168480383969,0.0178706436688,135581.209353915,-5349.756348
420,-558800.680051954,3573580.74212879,-596790.027190839,3591542.36109551,-2.41840601593,0.105466348327,0.0895601832972,0.00947191262422,145880.113809618,-5611.083496
421,-558535.639323217,3563241.55913455,-600736.904254598,3583194.60117657,-2.15257676699,0.105343093192,0.11683084222,0.0123415454729,136646.320752554,-5682.761719
425,-566987.415102825,3559119.32248036,-603874.001656801,3576559.54882179,-2.1936034573,0.104541783278,0.112125223525,0.011753870621,129307.022430401,-5277.026855
426,-606868.90112919,3586922.1573081,-600416.827250445,3583871.57336068,-1.28837099063,0.104976723349,0.27724299075,0.0291844276382,137395.146918388,-4528.008789
427,-610032.129099131,3591765.6585182,-599123.118554791,3586607.80492348,-1.81386351465,0.104975587636,0.163923802561,0.0172555140111,140421.802722158,-4863.357422
428,-604922.918412909,3550023.30352909,-614319.865219533,3554466.24321358,-0.817130269201,0.104764824218,0.444128015457,0.0466569575856,104868.728335493,-2989.969971
430,-597580.778722703,3558634.78178896,-609650.754804099,3564341.54770202,-0.905626849896,0.105637378655,0.406550461157,0.0430670179535,115792.199890404,-3802.399414
431,-592611.233166894,3554496.07762951,-610342.092927659,3562879.34743962,-1.11354504864,0.104974715065,0.33020711399,0.0347591122822,114174.801359289,-4297.351074
432,-598049.064467956,3551226.87564499,-612598.899602672,3558106.13560603,-0.913263182591,0.10485003653,0.403424299914,0.0424155732589,108894.959735081,-3722.571777
433,-643703.48075953,3550287.27019489,-621303.207763359,3539696.27038548,-1.70450433126,0.104192380502,0.182852345835,0.0191036452191,88531.0672291037,-1797.898682
434,-648339.751960652,3544474.09934765,-624396.615359202,3533153.62324336,-1.86068170616,0.104500323162,0.156418284773,0.0163904882251,81293.9820299125,-1699.400635
435,-629482.989463728,3526488.39711583,-627901.512332387,3525740.66408599,-1.2416608136,0.104055923564,0.290472318616,0.0303073675514,73094.2097000644,-1698.657349
436,-622720.93882353,3521579.674037,-628562.906691634,3524341.79575705,-1.37017182411,0.104263647076,0.255448010856,0.0267064892325,71546.8651682381,-1859.467896
437,-620260.182876738,3525874.35759386,-626453.752229133,3528802.71886169,-1.50253604847,0.104416033533,0.223781601858,0.0234302213688,76481.2716667195,-1919.498291
