DBID,X,Y,PX,PY,u_location,u_scale,u_mean,u_sd,xobs,zobs
5549,83212.2018359706,3133513.18436159,96506.0751801294,3131368.25926934,1.49123522214,0.106786886604,4.46798239839,0.478485374451,17221.9439838246,-507.287781
5550,84225.067296521,3130700.51198261,96089.4723336993,3128786.22715304,1.54873187325,0.107792939162,4.7329161376,0.511660506119,14606.519012381,-446.760132
5551,86706.0898925262,3127028.18844248,95574.9371698061,3125597.22753501,1.43036774499,0.106244445843,4.2038958813,0.447903963934,11376.2767616057,-377.936188
5552,88529.6948076132,3123545.83738711,95073.5955743542,3122489.99936366,1.08122445542,0.107846384864,2.96548287277,0.320748798622,8228.86348969974,-300.133728
5553,91693.2777703732,3128111.6661364,95871.853900093,3127437.465882,1.62246650492,0.106768104665,5.09452390638,0.545486479661,13240.3145075936,-433.681793
5554,96786.3738646868,3120268.04634191,94767.6436070919,3120593.76218648,1.05265789751,0.106149138975,2.88144446096,0.306726462565,6308.1026929433,-321.306793
5555,100496.458962276,3118009.03415713,94506.5402486006,3118975.48890037,1.09479322671,0.106450212373,3.00554540464,0.320849454496,4668.90063328955,-293.2547
5558,106383.538868926,3116956.86343662,94490.4518839281,3118875.77600921,1.19952581092,0.106340832261,3.33735973948,0.355903308627,4567.89817717422,-265.142029
5560,112520.452796029,3117797.59729327,94778.3675829859,3120660.2275273,1.21437352692,0.106318146032,3.38727343397,0.361148715053,6375.42761543681,-259.136749
5561,118295.686441526,3115028.804463,94489.4971946506,3118869.85901081,0.920675144544,0.109869070736,2.52618624119,0.278389435519,4561.90465553157,-230.120987
5562,129165.174244367,3109925.75006089,93962.809805432,3115605.54200994,1.28771643394,0.106158270202,3.64498125615,0.388037645431,1255.37095872559,-312.587402
5563,129354.053185629,3121300.19000268,95756.2685571284,3126721.08799293,2.35445061986,0.111978421224,10.5985818377,1.19054260849,12514.6718603747,-422.242004
5566,126754.741707248,3124735.66271901,96230.5569223254,3129660.64493983,3.11714329683,0.106821209738,22.710983958,2.43295193574,15492.2454526599,-719.181213
5568,112627.284105525,3127082.76128457,96241.1993823699,3129726.60505957,2.82730671113,0.10891361284,17.0004157334,1.85708122287,15559.0586201562,-558.187317
5569,110186.84788112,3126339.43181742,96062.3889919057,3128618.36930251,1.9520442989,0.129133305987,7.10203955636,0.92094645859,14436.4902930767,-423.680878
5577,86237.8865494868,3139853.90965213,97579.9427731324,3138023.90417802,1.3867278118,0.108723384373,4.02545601039,0.438957765459,23963.6648885926,-611.988464
5582,140124.245838737,3117776.57710636,95475.4339657099,3124980.52395064,1.54943777015,0.129807550298,4.74866141139,0.619017879375,10751.5974850194,-333.505798
5587,144745.051975792,3124065.70282881,96581.6592725839,3131836.71635232,-1.85157783632,0.104641837199,0.157851134109,0.0165631532098,17696.4595195281,-867.91626
5588,126979.199841134,3105868.37436483,93269.31150472,3111307.35993946,1.17175141757,0.111521199517,3.24777422066,0.363324755119,3098.39855792085,-242.960022
5589,132590.342205495,3106448.96759378,93502.9792350653,3112755.59196539,1.61363750744,0.108535793407,5.05070337951,0.549800466385,1631.4368647823,-304.566895
5591,137755.090438703,3106167.22128673,93589.7153126902,3113293.16711637,1.6572765287,0.108483526183,5.27596112433,0.574042967495,1086.90937225774,-340.132721
6396,143730.349015739,3129620.6223447,97429.4424850284,3137091.12952051,-1.87105349055,0.106659779893,0.154839631024,0.0165622428689,23018.8268609849,-963.221741
6397,139445.228101097,3134541.95484279,98094.6141022349,3141213.74772438,-1.48980327587,0.114538631952,0.226900490202,0.0260743428031,27194.7619820357,-846.043884
6398,145665.864967196,3145067.04496339,99907.5495285134,3152450.00675511,-1.36359750948,0.104576219136,0.257141331643,0.0269645569114,38576.3370867991,-1233.217407
6443,156763.310579078,3212609.43378911,110810.370397625,3220023.79767738,-1.6192105268,0.104850501867,0.199146665546,0.0209381479459,107024.045028784,-5044.435547
6444,156210.938817558,3218246.13330358,111682.744180538,3225430.6189322,-1.48446448433,0.104757141547,0.227870577218,0.0239367109193,112500.791517225,-5036.963867
6447,152923.746697917,3227924.46267512,113121.288272898,3234346.46547288,-2.45980686847,0.109042572608,0.0859609868318,0.00940133940731,121531.944746064,-5316.452637
6449,159882.825704558,3235522.28145072,114492.637052542,3242845.84713105,-2.95312363282,0.107316775255,0.0524777930868,0.00564800155404,130141.247043384,-5494.737793
6450,154892.714771951,3237419.77234485,114664.412844284,3243910.4836665,-2.60216264702,0.104956062389,0.0745224572438,0.00784317338895,131219.652289676,-5537.180664
6467,148343.840884821,3172536.17614947,104295.103231049,3179643.30288596,-1.25570540323,0.104137540557,0.286423701826,0.0299085097871,66121.3181532836,-2788.279053
6468,151798.566321282,3176203.58099858,104959.468528446,3183760.92365963,-1.47589509548,0.104755694416,0.229831644683,0.0241423763039,70292.1912134653,-2819.331299
6469,150930.114336462,3180393.66428123,105596.337674762,3187708.12806248,-1.26393158021,0.104382436436,0.284084447777,0.0297343841226,74290.4439452745,-3018.774902
6470,152066.189105079,3189020.21072132,106981.714072232,3196294.45046061,-0.946880865403,0.104412174899,0.390069670202,0.0408392783852,82987.8113680803,-3590.961914
6471,156817.069294305,3195136.15251075,108064.005939519,3203002.30755878,-1.06623580952,0.104872561333,0.346200676399,0.0364070090539,89782.4197111334,-4271.579102
6479,134396.406379711,3135277.60779126,98082.1975945556,3141136.7923654,-1.47839476402,0.105616577284,0.229278620101,0.0242833107783,27116.8113762705,-1163.903076
6480,129622.456250283,3138515.46544953,98470.234773846,3143541.77943601,-1.16003232317,0.104704968526,0.315199105792,0.0330935731951,29552.9016172785,-1472.099365
6481,129066.666003562,3143587.04216486,99253.6544842334,3148397.27879252,-1.14722820911,0.105613583682,0.319291406053,0.0338157628758,34471.1960822007,-1280.945923
6482,133066.904555143,3149710.71799041,100318.117043988,3154994.63293792,-1.04733941242,0.105704760744,0.352835737151,0.0374008429486,41153.872362029,-1354.263184
6483,124889.4734909,3144349.53020478,99267.5731217581,3148483.5440915,-1.38429138668,0.104615339561,0.251875791957,0.026422332386,34558.5770313765,-1217.742554
6485,113859.901073271,3144998.45471874,99089.7728604851,3147381.56893981,-1.47659050421,0.105006515853,0.229677915238,0.024184313221,33442.3502766937,-1141.074829
6486,112365.723751463,3153398.22620568,100372.752623399,3155333.2547739,-1.36646772062,0.107441053332,0.25648222099,0.0276364373683,41496.8735199553,-1195.959595
6488,102956.603614193,3148771.51900343,99406.4572915204,3149344.32406419,-1.41236430018,0.10577953225,0.244933227731,0.0259815672316,35430.4892826903,-1079.52832
6489,101028.005991021,3151273.20279899,99750.9219687456,3151479.25633157,-1.46077618662,0.105148363574,0.233342465051,0.0246035522532,37593.032160913,-975.707458
6490,98818.6732740215,3151706.62039201,99763.022383597,3151554.25260208,-1.55001712073,0.104410706991,0.213404399766,0.0223425689334,37668.9983417463,-1062.584961
6491,96219.6265184703,3153948.32768967,100049.594098523,3153330.37433986,-1.32160912274,0.106804735054,0.268231330569,0.0287302704952,39468.0902724665,-1066.809204
6492,107556.340967862,3158695.16228651,101083.687353035,3159739.50480374,-1.85339988586,0.104468853053,0.157560933648,0.016505222923,45960.1086151789,-1134.280273
6493,110387.984176356,3162167.76954402,101701.611083734,3163569.28880968,-1.76008478723,0.104782874657,0.172977273213,0.0181749207145,49839.4223778359,-1119.341309
6494,103310.00342567,3169784.68698732,102719.810618839,3169879.91275997,-1.76217681586,0.104366164118,0.172608256101,0.0180636277957,56231.6602438117,-1154.591797
6495,110291.090956105,3165766.54666568,102265.071701142,3167061.51989471,-1.51134095013,0.104327843202,0.221817834185,0.0232048897495,53376.817721677,-1201.861328
6496,113784.952438848,3168629.10186778,102803.864831737,3170400.86617897,-1.17015534095,0.104585826089,0.312020545169,0.0327223664868,56759.3510391427,-1533.535767
6497,100207.564416543,3177039.9523544,103782.007887488,3176463.22702438,-1.20595667502,0.104270610255,0.301037482642,0.0314748747068,62900.1150679464,-1786.572876
6499,100875.743050037,3183080.94378745,104748.926023881,3182456.01776835,-0.930249993573,0.104704307379,0.396623227684,0.0416422389512,68970.4092604419,-2119.955811
6501,111909.494663906,3189681.16646187,106066.783517497,3190623.86972226,-1.20539225824,0.104227592246,0.301206090419,0.031479440138,77243.8942525471,-1772.903687
6502,104212.849275892,3199011.75497039,107338.766269456,3198507.39799164,-0.85719072645,0.104768767972,0.426687886035,0.0448265172231,85229.3784642485,-1957.562866
6503,114447.611051959,3196093.33927093,107139.515724953,3197272.47770844,-0.703684956199,0.106477173614,0.497571376686,0.0531305128379,83978.4872278314,-1806.942993
6504,107577.07721338,3202546.87507727,107980.033244853,3202481.85937563,-0.86611911434,0.104925121138,0.42290214017,0.0444954677323,89255.2406857548,-2129.154541
6505,118174.270508348,3197197.55730944,107407.711427317,3198934.70811058,-0.673611587924,0.104946283443,0.512679325006,0.0539522752437,85662.2148912576,-2205.158691
6506,113341.186209922,3210062.83671991,109308.190588571,3210713.54801234,-0.474227407423,0.104958099147,0.625803217629,0.0658644266385,97593.3879464716,-2443.142334
6507,104672.034932811,3207875.80444808,108744.316529207,3207218.75448584,-0.358043246801,0.10440333072,0.702863046519,0.0735816628345,94053.3970216673,-2559.763428
6508,109065.293549152,3217962.4837452,110441.945675109,3217740.36520896,-0.332846658783,0.104769527912,0.720825402084,0.0757282524845,104711.081428982,-3312.355469
6509,103395.073229676,3213363.17383526,109574.823162463,3212366.09041559,-0.511029504397,0.104468002856,0.603160033112,0.0631832340186,99267.3023182351,-2747.924316
6511,116275.044612461,3208987.98599581,109213.605683445,3210127.32719112,-0.741555503205,0.105781057196,0.479045025432,0.0508159757909,96999.5856599309,-2125.191162
6512,126506.980807585,3214291.69397628,110307.23825759,3216905.47202155,-0.258829802298,0.104250230927,0.776160657805,0.0811352745001,103865.390751069,-3073.05835
6513,116482.853940277,3214613.46759786,110103.502961267,3215642.75602516,-0.292365694256,0.104597243007,0.750590234493,0.0787248947969,102586.344325596,-2831.345215
6514,123068.198007194,3216728.23442302,110603.142058462,3218739.43240789,-0.306128371682,0.105301185217,0.740385559679,0.0781800984162,105723.069344908,-2707.378174
6515,115744.762143315,3219808.21910241,110901.666884039,3220589.63745031,-0.282270069487,0.107413350161,0.75843266685,0.0817013399142,107597.202683412,-3734.565186
6517,124451.533215059,3227497.88916298,112331.802544348,3229453.36998892,-0.366375889017,0.1077984196,0.697281804453,0.0753847723632,116575.567931213,-4041.861084
6534,110050.100186954,3235629.76582844,113245.168167521,3235114.25155313,-1.49406733289,0.104285503885,0.22568171801,0.0235994663261,122309.660435321,-4706.042969
6535,110050.340736741,3240080.59976209,113945.081906334,3239452.19539519,-1.67124233715,0.10473558915,0.189047387974,0.0198544130647,126703.705953812,-4642.931641
6544,126314.972587531,3224514.8912389,111909.99649146,3226839.08930232,-0.408347650152,0.10594325261,0.668488781778,0.0710210670455,113927.477325781,-4191.735352
6545,130680.131208316,3223993.23819508,111938.719048124,3227017.10672204,-0.30756982595,0.104687924045,0.739271494021,0.0776053307492,114107.79700575,-4720
6546,146510.407059861,3222416.59571854,112092.437656477,3227969.82796972,-1.88639519083,0.104709818883,0.152450836618,0.0160069550405,115072.839588404,-5417.328125
6547,148473.309850414,3215965.92260257,111127.852388842,3221991.49594131,-1.81586738793,0.105581957968,0.163606092873,0.01732210389,109017.191102861,-5451.15918
6548,125224.58509419,3201642.68948776,108285.605180226,3204375.74118113,-0.518839764848,0.104429697345,0.598465150348,0.062668314967,91173.6156493346,-2447.824219
6549,130527.913235352,3205642.67127763,109049.172560415,3209108.1992416,-0.341931663638,0.105135494042,0.714333793787,0.0753098490383,95967.2775521225,-3148.515869
6550,135011.299034236,3211725.61705921,110119.488752263,3215741.83318248,-0.58649640038,0.105788077171,0.559394213859,0.0593431897782,102686.702826066,-4313.694824
6551,97966.8863949899,3189031.92282122,105610.931794826,3187798.57988497,-1.04717692696,0.104622939089,0.352852926644,0.0370177626564,74382.0655613476,-1962.306763
6552,97727.3869982543,3196400.18174521,106763.537034509,3194942.22705823,-0.878272313611,0.104350690979,0.41776851979,0.0437133790462,81618.0999569698,-2137.725342
6553,116046.067623706,3173540.2771257,103633.532293927,3175543.00107214,-0.828254454533,0.1051435273,0.43923228894,0.0463103651828,61967.9880352641,-1923.755859
6554,117159.715064638,3176873.79810331,104185.994755977,3178967.06749964,-0.903934522201,0.104332577042,0.407183278619,0.0425983518836,65436.3371630025,-1876.276245
6557,120183.505842678,3190980.58492369,106481.051898042,3193191.43322429,-1.67782195664,0.105393595919,0.18782059539,0.0198501853749,79844.6634902995,-2267.96582
6558,125075.843315468,3183999.21144507,105507.33884118,3187156.52874291,-1.09542032079,0.105312267213,0.336258528782,0.0355105614224,73731.7109126605,-2484.24707
6559,124864.188043922,3191215.66669281,106636.778944951,3194156.60242546,-1.29231673418,0.108035449721,0.276241193612,0.0299311354833,80822.3150131026,-2411.731934
6560,129752.72931929,3186201.21987628,105972.2749741,3190038.12217779,-1.09736653716,0.104022239376,0.335559421827,0.0350002809388,76650.5713635297,-2493.80127
6561,126647.46544963,3195335.09805578,107329.818343178,3198451.94029801,-0.863753220219,0.105278547782,0.423919612915,0.0447535912166,85173.2035484297,-2760.824219
6562,133532.342344206,3190548.54617511,106751.803205243,3194869.50282154,-0.8558901947,0.104456676147,0.427229219442,0.0447489547365,81544.4351936721,-2912.385254
6563,134875.45652275,3199972.34630491,108267.803320248,3204265.40834354,-0.5194177912,0.104293003696,0.598110789248,0.0625487797074,91061.8559013524,-3586.602539
6564,95997.3998956122,3171199.24134432,102756.716129139,3170108.64670569,-1.47264036823,0.104263137093,0.230569033375,0.0241053320539,56463.3523554957,-1360.888062
6565,93955.9029120511,3157793.5741232,100596.835307683,3156722.0803484,-1.31789084936,0.105999117327,0.269207467251,0.0286160974485,42903.6604710462,-1085.632813
6566,91675.0790717199,3159583.04522746,100820.365507813,3158107.48172201,-1.5493745999,0.106345373634,0.213585100048,0.0227781583097,44306.9789368241,-1118.052856
6567,88933.5547187041,3161562.49506341,101062.081426847,3159605.59502421,-1.64595550362,0.105021407461,0.193894563339,0.0204193578009,45824.4670098316,-1102.129517
6568,90639.7340103767,3169609.78422283,102370.832661153,3167717.00796384,-1.35839859675,0.104150280632,0.258470178256,0.0269929083416,54040.783074261,-1234.322144
6569,86220.6809293038,3162331.70204214,101114.209780798,3159928.67751205,-1.32481465749,0.1070925844,0.267381113575,0.0287168320698,46151.7278526467,-1179.445313
6570,83146.9063114133,3164054.66788776,101307.162830359,3161124.56701491,-1.57980436793,0.104920019779,0.207152454287,0.0217943913265,47363.0835321921,-1156.955688
6571,78443.9121462248,3165743.96388602,101453.48413425,3162031.44105377,-0.9681210002,0.105777464945,0.381926703609,0.0405125078407,48281.6859741356,-1417.695801
6572,74962.92470014,3167412.86253281,101627.603018406,3163110.59966922,-1.09821891809,0.103951951002,0.335271068706,0.034946446982,49374.8011113081,-1368.826416
6573,71763.8031280949,3169016.73060345,101798.647227018,3164170.70197943,-1.12217393588,0.104848550665,0.327365718906,0.0344183698836,50448.613492228,-1486.425537
6575,67589.869028237,3173137.67927422,102340.777035734,3167530.72841541,-1.26132093523,0.104227974924,0.284822471492,0.0297672767086,53852.094413281,-1564.774048
6576,62940.7549527291,3181993.31956573,103615.395582521,3175430.59288354,-2.51843023867,0.110234488771,0.0810771249527,0.00896471559398,61854.1260962075,-1325.937622
6577,64336.4897913429,3173251.47859764,102276.126604998,3167130.03626959,-1.52339092285,0.1046427454,0.219168186117,0.0229972875709,53446.2202038031,-1531.353149
6578,61601.8490873039,3173564.56903203,102255.976920895,3167005.15202567,-1.40996171301,0.104515717639,0.245489784063,0.0257277684348,53319.7208593471,-1539.278809
6579,58408.8058641306,3173560.75576739,102174.362404534,3166499.31942226,-1.09946355094,0.10514951977,0.334895967492,0.0353117103535,52807.346433796,-1830.362061
6580,56454.9646066455,3175141.03344217,102373.292581915,3167732.25412566,-0.832455659901,0.106175168602,0.437438534036,0.0465763139078,54056.2264113427,-1786.07666
6581,54049.3997911487,3176229.20992201,102483.377030391,3168414.5384257,-1.34647187541,0.10436527094,0.261577199645,0.0273740817672,54747.3345446167,-1928.06543
6584,54986.7474570109,3185387.35269651,103947.306458719,3177487.7188716,-4.10457426818,0.107736273033,0.0165930604548,0.00179287448863,63937.8564435627,-1523.852539
6587,85572.0162151762,3171341.91994782,102514.636767413,3168608.2808488,-1.42490825575,0.104583258722,0.241849553294,0.0253627349415,54943.5825959887,-1411.500854
6588,77198.2619984736,3182875.3813975,104115.848406046,3178532.31260078,-1.34264298124,0.106612261025,0.26264291838,0.0280807100349,64995.9596743768,-1280.242188
6590,77519.8589487888,3193894.34337289,105856.774491309,3189322.27023734,-1.31688595254,0.104523294293,0.269436269607,0.0282394611636,75925.461466915,-1517.591553
6591,79133.7932082652,3198456.46781092,106615.132141954,3194022.43929856,-1.11310592598,0.105299260909,0.33036341965,0.0348836761007,80686.4167839023,-1425.631592
6592,71528.6898957494,3209357.6704868,108136.421545383,3203451.12691195,-1.57330050532,0.10502660541,0.208506469094,0.0219592546182,90237.0435465702,-1370.690308
6593,79311.6201174075,3209583.95256876,108369.475998677,3204895.55795318,-0.93732617242,0.10426882346,0.393808637755,0.0411738228164,91700.1550977131,-1635.913208
6594,80060.2878743573,3214905.09819589,109225.238312558,3210199.42420684,-0.656257378659,0.105366710791,0.521677182471,0.0551203262908,97072.6150905393,-2041.384521
6595,71175.0364518163,3215284.69968583,109059.492526267,3209172.16059832,-0.627599592154,0.104937762152,0.536819361723,0.0564880616501,96032.0661070413,-1912.368042
6597,79104.114235892,3220793.45100632,110126.939983169,3215788.01461804,-0.593025327657,0.10475572484,0.555693471665,0.0583721394794,102733.481516007,-2107.20874
6598,73880.4641213515,3225097.2983871,110671.19747378,3219161.22805702,-0.204854114907,0.104444478111,0.819222310637,0.0857971227247,106150.319984673,-2569.601074
6599,81885.1936187382,3225276.17244187,110902.424424694,3220594.33255577,-0.473701508439,0.105340612682,0.626157597671,0.0661432318848,107601.958509646,-2736.997803
6600,84320.8010502654,3235306.35766344,112541.49957537,3230753.03578197,-0.563483323128,0.105256563248,0.572384763044,0.0604145077942,117892.042016959,-3989.124756
6602,73954.8513400898,3232451.09403994,111829.49234572,3226340.13858324,-0.565627745213,0.107221083938,0.571277861674,0.0614295006699,113422.073786468,-3194.630371
6604,78788.3505597834,3237642.19708071,112768.446646127,3232159.61432653,-0.0885942636616,0.106102778424,0.920383025177,0.0979306875485,119316.811533392,-3821.4729
6605,71960.8663110767,3244722.8329224,113708.669886387,3237986.95473874,-0.851137735051,0.105659988557,0.429318711573,0.0454887102977,125219.515661267,-4622.530273
6607,81847.8109061772,3244940.54274043,113993.760019918,3239753.89389224,-0.832359824822,0.105383577944,0.437443827562,0.0462276838216,127009.306251366,-4815.334961
6608,83709.188322551,3199155.74336835,106841.183745981,3195423.46789579,-1.24036844064,0.105145405872,0.290881106957,0.0306695401033,82105.564576751,-1641.69812
6609,88449.1010758477,3200105.70971608,107110.83145711,3197094.69759618,-1.01054006888,0.10465441223,0.366021283408,0.038410868351,83798.4079243707,-1722.067261
6610,90793.3489503403,3202588.79622178,107560.783593823,3199883.42282393,-0.637981791098,0.104629553491,0.531257670975,0.0557377281441,86623.1991239498,-1929.89856
6611,95850.7505751327,3207159.94752439,108407.929453689,3205133.8857915,-0.535552558054,0.103980629094,0.588518702734,0.0613603265453,91941.5651776958,-2223.980469
6612,91440.7621626833,3211293.36422861,108946.03065772,3208468.94363503,-0.499034768507,0.105228352126,0.61048700868,0.0644187868188,95319.7545929736,-2042.387817
6613,83198.1718007841,3211672.13756902,108796.460435148,3207541.93336222,-0.499871049241,0.105967970231,0.610024326023,0.0648249374551,94380.7554995939,-1919.165405
6614,83933.0563833008,3220412.20205073,110189.508781704,3216175.80516887,-0.847083371535,0.105936948083,0.431075490152,0.0457952474297,103126.287276991,-2285.032471
6616,87182.4129490078,3224576.62177262,110926.820549381,3220745.5355012,-0.479040665238,0.105028516568,0.622802907505,0.0655928706828,107755.11692961,-2908.740479
6617,93309.4328887858,3220960.85222426,110513.686037455,3218184.99952003,-0.595122126973,0.106072090816,0.554606468367,0.0589941296602,105161.466098091,-2324.186768
6619,89146.4678531391,3227276.5493119,111401.225248431,3223685.81346513,-0.159289194305,0.105244834321,0.857485545427,0.0904964034773,110733.420863675,-3076.468994
6621,90212.6959982962,3232166.42486511,112197.226225913,3228619.28933088,-0.266764559348,0.105169588497,0.770100511548,0.0812156243612,115730.700290927,-3793.069824
6657,59650.3001359186,3196682.23812863,105841.787803144,3189229.38534591,-2.2278955721,0.106237303734,0.108364754076,0.0115449390288,75831.3753155568,-1121.846436
6662,61569.5270788973,3214878.86934819,108751.96050979,3207266.13055043,-1.00563881989,0.104950160372,0.367831049147,0.0387104730189,94101.385790514,-1715.650391
6663,63757.0198014749,3216731.27618548,109098.759045317,3209415.52766638,-1.01394016591,0.104611611091,0.36477725523,0.0382645764438,96278.5805880233,-1811.49231
6664,65749.891398157,3218729.10676498,109463.48793503,3211676.05400472,-0.668415854304,0.104420230502,0.515321623273,0.0539570169049,98568.3418177821,-2132.040771
6665,67495.8977227068,3223552.10506825,110266.219794323,3216651.24670739,-0.594515051979,0.104308140422,0.554840298053,0.0580321381123,103607.877596664,-2435.977539
6667,68208.2090024134,3231691.13340156,111564.180579335,3224695.78231561,-0.449853505855,0.104476979227,0.641211587862,0.0671750775146,111756.451419821,-2980.664063
