x,z,coordx,coordy
48704.6672680146,-1175.06368001302,-232793.928297298,3242876.99217748
48979.8348796983,-1186.01153564453,-232720.502668469,3243142.18247057
49255.002491382,-1292.82154337565,-232647.07703964,3243407.37276366
49530.1701030657,-1411.05360921224,-232573.651410811,3243672.56305676
49805.3377147494,-1493.44579060872,-232500.225781982,3243937.75334985
50080.5053264331,-1411.61290486654,-232426.800153154,3244202.94364294
50355.6729381168,-1414.42426554362,-232353.374524325,3244468.13393604
50630.8405498005,-1488.92999267578,-232279.948895496,3244733.32422913
50906.0081614842,-1528.40789794922,-232206.523266667,3244998.51452222
51181.1757731679,-1545.52786254883,-232133.097637838,3245263.70481532
51456.3433848516,-1506.20892333984,-232059.672009009,3245528.89510841
51731.5109965353,-1508.47443644206,-231986.24638018,3245794.0854015
52006.678608219,-1521.56541951497,-231912.820751352,3246059.27569459
52281.8462199027,-1541.54605102539,-231839.395122523,3246324.46598769
52557.0138315864,-1610.71215820313,-231765.969493694,3246589.65628078
52832.18144327,-1478.02961222331,-231692.543864865,3246854.84657387
53107.3490549537,-1366.14991251628,-231619.118236036,3247120.03686697
53382.5166666374,-1448.68256632487,-231545.692607208,3247385.22716006
53657.6842783211,-1557.81142171224,-231472.266978379,3247650.41745315
53932.8518900048,-1660.84235636393,-231398.84134955,3247915.60774625
54208.0195016885,-1750.81647745768,-231325.415720721,3248180.79803934
54483.1871133722,-1779.80163574219,-231251.990091892,3248445.98833243
54758.3547250559,-1691.55867513021,-231178.564463063,3248711.17862553
55033.5223367396,-1599.36189778646,-231105.138834235,3248976.36891862
55308.6899484233,-1535.09196980794,-231031.713205406,3249241.55921171
55583.857560107,-1570.55852254232,-230958.287576577,3249506.7495048
55859.0251717907,-1502.65657552083,-230884.861947748,3249771.9397979
56134.1927834744,-1500.94470214844,-230811.436318919,3250037.13009099
56409.3603951581,-1490.15245564779,-230738.01069009,3250302.32038408
56684.5280068418,-1531.51342773438,-230664.585061261,3250567.51067718
56959.6956185255,-1590.12670898438,-230591.159432433,3250832.70097027
57234.8632302092,-1651.96051025391,-230517.733803604,3251097.89126336
57510.0308418929,-1693.64515177409,-230444.308174775,3251363.08155646
57785.1984535766,-1626.80832926432,-230370.882545946,3251628.27184955
58060.3660652603,-1569.32427978516,-230297.456917117,3251893.46214264
58335.533676944,-1451.63640340169,-230224.031288289,3252158.65243574
58610.7012886277,-1350.8026936849,-230150.60565946,3252423.84272883
58885.8689003114,-1263.31653849284,-230077.180030631,3252689.03302192
59161.0365119951,-1207.01833089193,-230003.754401802,3252954.22331502
59436.2041236788,-1193.26389567057,-229930.328772973,3253219.41360811
59711.3717353625,-1187.73909505208,-229856.903144144,3253484.6039012
59986.5393470462,-1094.57881673177,-229783.477515316,3253749.79419429
60261.7069587299,-947.307790120443,-229710.051886487,3254014.98448739
60536.8745704136,-800.561620076497,-229636.626257658,3254280.17478048
60812.0421820973,-905.797704060872,-229563.200628829,3254545.36507357
61087.209793781,-948.721928914388,-229489.775,3254810.55536667
61362.3774054647,-854.725652058919,-229416.349371171,3255075.74565976
61637.5450171484,-824.091049194336,-229342.923742343,3255340.93595285
61912.7126288321,-818.801635742188,-229269.498113514,3255606.12624595
62187.8802405158,-770.316691080729,-229196.072484685,3255871.31653904
62463.0478521995,-732.247477213542,-229122.646855856,3256136.50683213
62738.2154638832,-809.329167683919,-229049.221227027,3256401.69712523
63013.3830755669,-901.928680419922,-228975.795598198,3256666.88741832
63288.5506872506,-979.890029907227,-228902.36996937,3256932.07771141
63563.7182989343,-1093.27879333496,-228828.944340541,3257197.2680045
63838.885910618,-1147.91510518392,-228755.518711712,3257462.4582976
64114.0535223017,-1197.75314331055,-228682.093082883,3257727.64859069
64389.2211339854,-1338.76252237956,-228608.667454054,3257992.83888378
64664.3887456691,-1482.08856201172,-228535.241825225,3258258.02917688
64939.5563573528,-1514.19253540039,-228461.816196396,3258523.21946997
65214.7239690365,-1542.78974405924,-228388.390567568,3258788.40976306
65489.8915807202,-1499.37335205078,-228314.964938739,3259053.60005616
65765.0591924039,-1451.40170288086,-228241.53930991,3259318.79034925
66040.2268040876,-1403.6034749349,-228168.113681081,3259583.98064234
66315.3944157713,-1356.80126953125,-228094.688052252,3259849.17093544
66590.562027455,-1376.73916625977,-228021.262423423,3260114.36122853
66865.7296391386,-1458.21814982096,-227947.836794595,3260379.55152162
67140.8972508224,-1345.26641845703,-227874.411165766,3260644.74181471
67416.0648625061,-1436.50159708659,-227800.985536937,3260909.93210781
67691.2324741897,-1549.27489217122,-227727.559908108,3261175.1224009
67966.4000858735,-1522.59497070313,-227654.134279279,3261440.31269399
68241.5676975571,-1452.27105712891,-227580.70865045,3261705.50298709
68516.7353092408,-1444.03297932943,-227507.283021622,3261970.69328018
68791.9029209245,-1438.79114786784,-227433.857392793,3262235.88357327
69067.0705326082,-1546.52658081055,-227360.431763964,3262501.07386637
69342.2381442919,-1699.48129272461,-227287.006135135,3262766.26415946
69617.4057559756,-1866.28912353516,-227213.580506306,3263031.45445255
69892.5733676593,-1822.59178670247,-227140.154877478,3263296.64474565
70167.740979343,-1734.25673421224,-227066.729248649,3263561.83503874
70442.9085910267,-1697.03653971354,-226993.30361982,3263827.02533183
70718.0762027104,-1671.43702189128,-226919.877990991,3264092.21562492
70993.2438143941,-1693.00729370117,-226846.452362162,3264357.40591802
71268.4114260778,-1643.50715128581,-226773.026733333,3264622.59621111
71543.5790377615,-1579.47602335612,-226699.601104504,3264887.7865042
71818.7466494452,-1543.87534586589,-226626.175475676,3265152.9767973
72093.9142611289,-1564.99009195964,-226552.749846847,3265418.16709039
72369.0818728126,-1510.43002319336,-226479.324218018,3265683.35738348
72644.2494844963,-1563.92193603516,-226405.898589189,3265948.54767658
72919.41709618,-1748.04305013021,-226332.47296036,3266213.73796967
73194.5847078637,-1925.42943318685,-226259.047331531,3266478.92826276
73469.7523195474,-2074.03446451823,-226185.621702703,3266744.11855586
73744.9199312311,-2020.11900838216,-226112.196073874,3267009.30884895
74020.0875429148,-1868.20782470703,-226038.770445045,3267274.49914204
74295.2551545985,-1740.87926228841,-225965.344816216,3267539.68943514
74570.4227662822,-1603.66802978516,-225891.919187387,3267804.87972823
74845.5903779659,-1495.82907104492,-225818.493558558,3268070.07002132
75120.7579896496,-1409.83010864258,-225745.06792973,3268335.26031441
75395.9256013333,-1380.22896321615,-225671.642300901,3268600.45060751
75671.093213017,-1554.18139648438,-225598.216672072,3268865.6409006
75946.2608247007,-1706.70691935221,-225524.791043243,3269130.83119369
76221.4284363844,-1681.69072469076,-225451.365414414,3269396.02148679
76496.5960480681,-1592.47336832682,-225377.939785585,3269661.21177988
76771.7636597518,-1537.18392944336,-225304.514156757,3269926.40207297
77046.9312714355,-1638.74977620443,-225231.088527928,3270191.59236607
77322.0988831192,-1756.70494588216,-225157.662899099,3270456.78265916
77597.2664948029,-1914.23003133138,-225084.23727027,3270721.97295225
77872.4341064866,-1935.26305135091,-225010.811641441,3270987.16324535
78147.6017181703,-1814.88271077474,-224937.386012612,3271252.35353844
78422.769329854,-1851.75541178385,-224863.960383784,3271517.54383153
78697.9369415377,-1800.48469034831,-224790.534754955,3271782.73412462
78973.1045532214,-1810.90147908529,-224717.109126126,3272047.92441772
79248.2721649051,-1982.07294718424,-224643.683497297,3272313.11471081
79523.4397765888,-2091.32009887695,-224570.257868468,3272578.3050039
79798.6073882725,-2165.28862508138,-224496.832239639,3272843.495297
80073.7749999562,-2184.11325073242,-224423.406610811,3273108.68559009
80348.9426116399,-2197.54337565104,-224349.980981982,3273373.87588318
80624.1102233236,-2318.87738037109,-224276.555353153,3273639.06617628
80899.2778350073,-2483.6796468099,-224203.129724324,3273904.25646937
81174.445446691,-2640.00476074219,-224129.704095495,3274169.44676246
81449.6130583747,-2700.71449788411,-224056.278466666,3274434.63705556
81724.7806700584,-2671.87331136068,-223982.852837838,3274699.82734865
81999.9482817421,-2553.53708902995,-223909.427209009,3274965.01764174
82275.1158934258,-2498.13250732422,-223836.00158018,3275230.20793483
82550.2835051094,-2423.90460205078,-223762.575951351,3275495.39822793
82825.4511167931,-2346.90458170573,-223689.150322522,3275760.58852102
83100.6187284769,-2372.4360148112,-223615.724693693,3276025.77881411
83375.7863401605,-2349.58512369792,-223542.299064865,3276290.96910721
83650.9539518442,-2471.75923665365,-223468.873436036,3276556.1594003
83926.1215635279,-2495.65427652995,-223395.447807207,3276821.34969339
84201.2891752116,-2402.01900227865,-223322.022178378,3277086.53998649
84476.4567868953,-2460.9824625651,-223248.596549549,3277351.73027958
84751.624398579,-2532.01692708333,-223175.17092072,3277616.92057267
85026.7920102627,-2646.66560872396,-223101.745291892,3277882.11086577
85301.9596219464,-2741.42704264323,-223028.319663063,3278147.30115886
85577.1272336301,-2836.71549479167,-222954.894034234,3278412.49145195
85852.2948453138,-2959.4989827474,-222881.468405405,3278677.68174504
86127.4624569975,-2950.14768473307,-222808.042776576,3278942.87203814
86402.6300686812,-2803.07568359375,-222734.617147747,3279208.06233123
86677.7976803649,-2791.00998942057,-222661.191518919,3279473.25262432
86952.9652920486,-2938.03210449219,-222587.76589009,3279738.44291742
87228.1329037323,-3051.15535481771,-222514.340261261,3280003.63321051
87503.300515416,-3101.6293741862,-222440.914632432,3280268.8235036
87778.4681270997,-3198.02768961589,-222367.489003603,3280534.0137967
88053.6357387834,-3216.34613037109,-222294.063374774,3280799.20408979
88328.8033504671,-3217.83583577474,-222220.637745946,3281064.39438288
88603.9709621508,-3208.55379231771,-222147.212117117,3281329.58467598
88879.1385738345,-3192.73968505859,-222073.786488288,3281594.77496907
89154.3061855182,-3226.0463663737,-222000.360859459,3281859.96526216
89429.4737972019,-3251.51680501302,-221926.93523063,3282125.15555526
89704.6414088856,-3160.935546875,-221853.509601801,3282390.34584835
89979.8090205693,-3037.56227620443,-221780.083972973,3282655.53614144
90254.976632253,-2884.7334391276,-221706.658344144,3282920.72643453
90530.1442439367,-2882.49277750651,-221633.232715315,3283185.91672763
90805.3118556204,-2811.11344401042,-221559.807086486,3283451.10702072
91080.4794673041,-2710.53639729818,-221486.381457657,3283716.29731381
91355.6470789878,-2622.38545735677,-221412.955828828,3283981.48760691
91630.8146906715,-2603.84320068359,-221339.5302,3284246.6779
91905.9823023552,-2536.59191894531,-221266.104571171,3284511.86819309
92181.1499140389,-2463.36952718099,-221192.678942342,3284777.05848619
92456.3175257226,-2368.19075520833,-221119.253313513,3285042.24877928
92731.4851374063,-2336.48451741536,-221045.827684684,3285307.43907237
93006.65274909,-2391.22017415365,-220972.402055855,3285572.62936547
93281.8203607737,-2403.01684570313,-220898.976427027,3285837.81965856
93556.9879724574,-2473.96917724609,-220825.550798198,3286103.00995165
93832.1555841411,-2544.20686848958,-220752.125169369,3286368.20024474
94107.3231958248,-2580.24102783203,-220678.69954054,3286633.39053784
94382.4908075085,-2638.96268717448,-220605.273911711,3286898.58083093
94657.6584191922,-2712.08369954427,-220531.848282882,3287163.77112402
94932.8260308759,-2785.12241617839,-220458.422654054,3287428.96141712
95207.9936425596,-2765.64318847656,-220384.997025225,3287694.15171021
95483.1612542433,-2720.32661946615,-220311.571396396,3287959.3420033
95758.328865927,-2767.41650390625,-220238.145767567,3288224.5322964
96033.4964776107,-2811.58186848958,-220164.720138738,3288489.72258949
96308.6640892944,-2923.44453938802,-220091.294509909,3288754.91288258
96583.8317009781,-3022.84967041016,-220017.868881081,3289020.10317568
96858.9993126618,-3081.56707763672,-219944.443252252,3289285.29346877
97134.1669243455,-2934.83972167969,-219871.017623423,3289550.48376186
97409.3345360292,-2804.96927897135,-219797.591994594,3289815.67405496
97684.5021477128,-2614.08337402344,-219724.166365765,3290080.86434805
97959.6697593966,-2446.99072265625,-219650.740736936,3290346.05464114
98234.8373710802,-2399.06506347656,-219577.315108108,3290611.24493423
98510.0049827639,-2457.27180989583,-219503.889479279,3290876.43522733
98785.1725944476,-2359.75022379557,-219430.46385045,3291141.62552042
99060.3402061313,-2285.98840332031,-219357.038221621,3291406.81581351
99335.507817815,-2284.36641438802,-219283.612592792,3291672.00610661
99610.6754294987,-2365.80078125,-219210.186963963,3291937.1963997
99885.8430411824,-2473.14544677734,-219136.761335135,3292202.38669279
100161.010652866,-2472.11016845703,-219063.335706306,3292467.57698589
100436.17826455,-2370.82474772135,-218989.910077477,3292732.76727898
100711.345876234,-2242.46722412109,-218916.484448648,3292997.95757207
100986.513487917,-2065.95176188151,-218843.058819819,3293263.14786517
101261.681099601,-2020.34108479818,-218769.63319099,3293528.33815826
101536.848711285,-2150.98801676432,-218696.207562162,3293793.52845135
101812.016322968,-2329.22823079427,-218622.781933333,3294058.71874444
102087.183934652,-2502.29268391927,-218549.356304504,3294323.90903754
102362.351546336,-2563.36224365234,-218475.930675675,3294589.09933063
102637.519158019,-2574.49849446615,-218402.505046846,3294854.28962372
102912.686769703,-2550.22534179688,-218329.079418017,3295119.47991682
103187.854381387,-2628.29150390625,-218255.653789189,3295384.67020991
103463.021993071,-2738.11610921224,-218182.22816036,3295649.860503
103738.189604754,-2928.96630859375,-218108.802531531,3295915.0507961
104013.357216438,-2869.080078125,-218035.376902702,3296180.24108919
104288.524828122,-2740.53076171875,-217961.951273873,3296445.43138228
104563.692439805,-2654.31060791016,-217888.525645044,3296710.62167538
104838.860051489,-2549.28336588542,-217815.100016216,3296975.81196847
105114.027663173,-2433.59191894531,-217741.674387387,3297241.00226156
105389.195274856,-2307.33618164063,-217668.248758558,3297506.19255465
105664.36288654,-2164.07207234701,-217594.823129729,3297771.38284775
105939.530498224,-2049.81754557292,-217521.3975009,3298036.57314084
106214.698109907,-1973.01754760742,-217447.971872071,3298301.76343393
106489.865721591,-1868.62866210938,-217374.546243243,3298566.95372703
106765.033333275,-1866.15290323893,-217301.120614414,3298832.14402012
107040.200944959,-1853.2355855306,-217227.694985585,3299097.33431321
107315.368556642,-1929.88976033529,-217154.269356756,3299362.52460631
107590.536168326,-2094.30912272135,-217080.843727927,3299627.7148994
107865.70378001,-2119.40365600586,-217007.418099098,3299892.90519249
108140.871391693,-2043.73578898112,-216933.99247027,3300158.09548559
108416.039003377,-2057.59903971354,-216860.566841441,3300423.28577868
108691.206615061,-2059.13095092773,-216787.141212612,3300688.47607177
108966.374226744,-2076.08656819661,-216713.715583783,3300953.66636486
109241.541838428,-2107.9612121582,-216640.289954954,3301218.85665796
109516.709450112,-2215.60590616862,-216566.864326125,3301484.04695105
109791.877061796,-2403.17364501953,-216493.438697297,3301749.23724414
110067.044673479,-2450.46272786458,-216420.013068468,3302014.42753724
110342.212285163,-2276.79569498698,-216346.587439639,3302279.61783033
110617.379896847,-2106.68286132813,-216273.16181081,3302544.80812342
110892.54750853,-1945.38857014974,-216199.736181981,3302809.99841652
111167.715120214,-1788.90070597331,-216126.310553152,3303075.18870961
111442.882731898,-1626.29706827799,-216052.884924324,3303340.3790027
111718.050343581,-1634.1750793457,-215979.459295495,3303605.5692958
111993.217955265,-1754.03465779622,-215906.033666666,3303870.75958889
112268.385566949,-1825.24607340495,-215832.608037837,3304135.94988198
112543.553178633,-1853.31936645508,-215759.182409008,3304401.14017508
112818.720790316,-1818.38717651367,-215685.756780179,3304666.33046817
113093.888402,-1759.27018229167,-215612.331151351,3304931.52076126
113369.056013684,-1806.09342447917,-215538.905522522,3305196.71105435
113644.223625367,-1798.96329752604,-215465.479893693,3305461.90134745
113919.391237051,-1845.53485107422,-215392.054264864,3305727.09164054
114194.558848735,-1815.28230794271,-215318.628636035,3305992.28193363
114469.726460418,-1785.85950724284,-215245.203007206,3306257.47222673
114744.894072102,-1780.82849121094,-215171.777378378,3306522.66251982
115020.061683786,-1704.73659261068,-215098.351749549,3306787.85281291
115295.22929547,-1758.54172770182,-215024.92612072,3307053.04310601
115570.396907153,-1854.72826131185,-214951.500491891,3307318.2333991
115845.564518837,-1870.78673299154,-214878.074863062,3307583.42369219
116120.732130521,-1919.12186686198,-214804.649234233,3307848.61398529
116395.899742204,-1963.32166544596,-214731.223605405,3308113.80427838
116671.067353888,-1989.29552205404,-214657.797976576,3308378.99457147
116946.234965572,-2066.47796630859,-214584.372347747,3308644.18486456
117221.402577255,-2229.71732584635,-214510.946718918,3308909.37515766
117496.570188939,-2253.30285644531,-214437.521090089,3309174.56545075
117771.737800623,-2328.66143798828,-214364.09546126,3309439.75574384
118046.905412307,-2546.65380859375,-214290.669832432,3309704.94603694
118322.07302399,-2760.38315836589,-214217.244203603,3309970.13633003
118597.240635674,-2938.94199625651,-214143.818574774,3310235.32662312
