DBID,X,Y,PX,PY,u_location,u_scale,u_mean,u_sd,xobs,zobs
7224,512620.641859355,3146399.45717634,558078.938589595,3148848.77764032,-0.797141330263,0.104986059717,0.453105497683,0.04770114167,41521.0504123957,-1903.318359
7225,516684.831542034,3143921.97426146,558223.80512753,3146160.11922891,-0.877889182323,0.104110966581,0.417918168132,0.0436280329795,38828.4920811687,-2016.158447
7226,521194.745635055,3143409.75739978,558264.378710495,3145407.0916031,-0.86657787628,0.104286488135,0.422679935302,0.0441999274255,38074.3721829669,-2424.236816
7272,505906.029446347,3257549.9710706,552087.9809603,3260038.28249108,-1.86259403451,0.108672368978,0.156188886602,0.0170236524983,152871.836499758,-5216.54541
7274,511794.197845644,3255839.95069329,552196.895753787,3258016.87244145,-1.44171392151,0.107924362009,0.237903514789,0.0257505319677,150847.494379221,-5327.915039
7275,515114.105285107,3256403.74700851,552176.216191108,3258400.6759128,-0.987893951329,0.119312272723,0.375019879612,0.0449041864981,151231.854560472,-5284.736816
7276,521330.952274493,3254119.56186568,552316.92920786,3255789.1050043,-2.26322977221,0.107006781233,0.104611211708,0.0112262300194,148616.495548175,-5277.915527
7277,519880.932146988,3248352.83343247,552622.547189204,3250116.97141201,-2.77925309512,0.105580564223,0.0624318655963,0.00661000386595,142936.134482244,-5192.259766
7280,503786.587636371,3235734.47355803,553253.875409369,3238399.80087901,-2.19009035475,0.10579670184,0.112534674878,0.0119391904873,131201.968102778,-4796.646973
7281,511975.579572251,3231650.98762698,553496.964002355,3233888.18488012,-2.46297074334,0.110838146063,0.0857063640914,0.0095287849816,126683.807970001,-4966.532715
7283,515444.570362705,3236018.80776526,553272.346204018,3238056.99115838,-3.01604545997,0.107513203187,0.0492785730799,0.00531344446791,130858.661133996,-5169.11084
7286,508283.96734483,3214855.83983882,554388.591010901,3217339.98478819,-1.58766735086,0.10583679969,0.205549862047,0.0218158030204,110111.604585867,-4257.523438
7334,512191.896870687,3192336.33971417,555609.755269636,3194675.72012936,-1.33159714618,0.104585969002,0.265503293435,0.0278440254736,87414.4652358894,-2936.031494
7335,508360.715779787,3202440.57992245,555055.818477217,3204956.54023841,-0.987712670016,0.104697757144,0.374474391137,0.0393143166712,97710.1977540142,-3335.902588
7336,516724.752415319,3200658.15102894,555175.790326509,3202729.91615855,-1.02554384942,0.105274139355,0.360594028873,0.0380666469859,95480.343938699,-3487.180176
7337,516477.254144258,3205541.59613412,554912.712585921,3207612.52183251,-0.889562866225,0.104674457073,0.413092188079,0.0433589142474,100370.031869953,-3636.425293
7338,511785.248347848,3211177.14920257,554596.362534032,3213483.83787338,-0.905428985811,0.106132023666,0.40665220884,0.04328064285,106249.864300141,-3995.592285
7339,517006.950190176,3213815.84835284,554469.714729064,3215834.36471668,-1.14731611435,0.105010931131,0.319243077954,0.033616645346,108603.800600806,-4175.658203
7343,507844.257794011,3160332.94163537,557316.540955415,3162998.53811089,-1.15170697131,0.104263783431,0.317819552243,0.0332273310024,55691.3352199439,-1803.120972
7347,510002.720698826,3175238.88934223,556521.972499297,3177745.37470573,-1.27278767171,0.10546266582,0.281611593691,0.0297822833345,70459.5622153021,-3412.888184
7349,518817.121900914,3180738.24832213,556252.036633872,3182755.26412162,-1.69016783673,0.104540486555,0.185499428081,0.0194453042476,75476.7185145279,-3451.734375
7350,511325.401464228,3184162.71528457,556046.371996892,3186572.30816801,-2.22883390851,0.105698743481,0.108256940756,0.0114746570107,79299.2992128331,-3257.322266
7351,509619.365479445,3151733.80594273,557783.664809791,3154328.92746,-0.97626507228,0.104574188775,0.378780956638,0.0397192517092,47009.1492317628,-1936.864502
7352,513141.533837624,3152548.08274682,557750.113762257,3154951.61995647,-0.953378103604,0.104527422567,0.387548176072,0.0406203155255,47632.7449485171,-2067.924316
7353,511827.370531732,3160454.77098636,557321.525697168,3162906.02352447,-1.1683105265,0.1055428886,0.312628130628,0.0330877767566,55598.686440409,-2088.337402
7354,520611.513383108,3152688.61468999,557764.187202287,3154690.4231787,-0.704737236213,0.103980587176,0.496917503817,0.0518097518397,47371.1693028036,-2577.353516
7355,524840.361132443,3158951.38993136,557439.963203509,3160707.87616629,-0.614922168809,0.104173110568,0.543624705213,0.0567850650806,53397.3506524838,-2857.999268
7356,514635.450503239,3163963.59517988,557141.143993067,3166253.82759924,-1.04725202556,0.104630656658,0.352826713772,0.0370177580722,58951.3465308719,-2363.0354
7357,524094.055742406,3167238.92990002,556992.557805711,3169011.52104694,-0.568743565002,0.104468439435,0.569334731457,0.0596401597431,61713.0400342452,-3161.562988
7358,517695.649113491,3166837.84526221,556995.584362953,3168955.34949276,-0.839889330692,0.105545840283,0.434169890597,0.0459527438841,61656.7870027856,-2770.579346
7359,512891.634066996,3133497.15661178,558772.894417233,3135969.26661089,-1.01005876368,0.104162253972,0.366178677027,0.0382456886113,28622.8575526198,-1543.525635
7386,515318.713470148,3107642.88589265,560168.931367199,3110059.44270209,-3.32250620984,0.104912652981,0.0362613487591,0.00381476643554,2675.45124388791,-287.802734
7389,514861.581430721,3115677.34196865,559735.959883684,3118095.20056343,-1.44548804302,0.10688642754,0.236980910187,0.0254025624656,10722.8650341425,-725.145081
7390,516872.931314438,3119180.43541517,559553.579754751,3121480.09451285,-1.28965648118,0.105401090326,0.27689918662,0.029266722307,14112.6687984127,-822.435364
7391,519165.485069717,3121914.96918212,559413.304218977,3124083.54596928,-1.30825185605,0.105573599108,0.271802667357,0.0287753294073,16719.8965813067,-983.794678
7392,524293.22861668,3127779.70811948,559113.066622963,3129655.82200662,-0.695724694182,0.104868175728,0.501462712122,0.0527323921368,22300.2552481305,-1346.463135
7393,519844.671570718,3125714.49333128,559211.142224584,3127835.58252957,-0.862567780061,0.104124944282,0.424371181754,0.0443076672312,20477.3754996424,-1372.640015
